Datetime,Content,Username,DisplayName,Location,Lang,Content_en
2023-05-06 07:28:09+00:00,alfredoalvarezz oi que llegan barcos llenos de danes para poder afiliarse al imss ,aldoandando,aldo,cuajimalpa de morelos,es,alfredoalvarezz oi que llegan barcos llenos de danes para poder afiliarse al imss
2023-05-15 11:21:30+00:00,tuimss hola gracias por compartir la informacion,sergioa42420801,sergio alberto lara atilano,unknow,es,tuimss hola gracias por compartir la información
2023-06-23 13:48:49+00:00,alxth epigmenioibarra revisa tu salario tus prestaciones tu contrato tu afiliacion al imss ellos te daran la respuesta,mgalicia83,manuel pgr.,unknow,es,alto epigmenioibarra revisa tu salario tus prestaciones tu contrato tu afiliación al imss ellos te daran la respuesta
2023-06-15 20:14:20+00:00,tuimss si de contacto de nuevo es porque nadie me ha resuelto,yaris_yaris_yar,yaris,en un lugar exotico,es,tuimss si de contacto de nuevo es porque nadie me ha resuelto
2023-05-19 04:47:24+00:00,y a la fecha 18 de mayo siguen los puestos en la entrada de urgencias del imss hasta cuando autoridades van a actuar en favor de la ciudadania y no de unos cuantos lideres basta de impunidad josejoseantonio arlinaadame inspectoresdgo,ttottola,sz paladina de la justicia,mexico,es,y a la fecha de mayo siguen los puestos en la entrada de urgencias del imss hasta cuando autoridades van a actuar en favor de la ciudadania y no de unos cuantos lideres basta de impunidad josejoseantonio arlinaadame inspectoresdgo
2023-06-15 11:12:18+00:00,ricardobsalinas tuimss primero paga los miles de millones de pesos que aun adeudas al sat evasor cinico,profesorchairo,profesor chairo de chairos,mexico,es,ricardobsalinas tuimss primero paga los miles de millones de pesos que aun deudas al sat evasor cinico
2023-04-30 02:23:03+00:00,tuimss y que quieren que les aplaudamos por su noticia como se ginetean nuestro dinero no se vale que les valga y siempre hagan lo que les pega la gana primero el pueblo  de que sirven sus reglas politicas y reglamentos si se los pasan por el arco del triunfo,jorgega93134529,jorge garcia,unknow,es,tuimss y que quieren que les aplaudamos por su noticia como se ginetean nuestro dinero no se vale que les valga y siempre hagan lo que les pega la gana primero el pueblo de que sirven sus reglas politicas y reglamentos si se los pasan por el arco del triunfo
2023-05-01 18:14:16+00:00,tuimss lopezobrador tu magnifico servico medico estilo dinamarca es un asco por que tu no te trataste en estas clinicas con las restricciones pendejada que aplican los policias para el acceso en el acompanamiento del familiar que se encuentra convaleciendo,dannamr33,danna,unknow,es,tuimss lopezobrador tu magnifico servico medico estilo dinamarca es un asco por que tu no te trataste en estas clinicas con las restricciones pendejada que aplican los policias para el acceso en el acompañamiento del familiar que se encuentra convaleciente
2023-06-17 20:14:29+00:00,"40 horas de entrenamiento y 4 examenes para nada  

los odio human quality y lls igual firmar tu renuncia al ser contratado y registrarte en el imss con el minimo aunque paguen masy que no te digan en que se basan para calcular tu salario es ilegal ",krisspy_kriss,kris,zac. mexico.,es,horas de entrenamiento y examenes para nada los odio human reality y los igual firmar tu renuncia al ser contratado y registrarte en el imss con el minimo aunque paguen mas que no te digan en que se basan para calcular tu salario es ilegal
2023-05-13 14:00:04+00:00,"33  cincuenta medicos jubilados para imssbienestar
 aumentan casos de rickettsiosis primer caso de zika y 26 decesos por mpox
httpstcocwgceo48ki httpstcop2k0wpqvqp",medscapees,medscape es,"new york, usa",es,cincuenta medicos jubilados para imssbienestar aumentan casos de rickettsiosis primer caso de ziva y decesos por por
2023-06-13 21:49:21+00:00,fervilchismx pcbecatepec tuimss cnpcmx excelente trabajo ,margari03435430,margarita rosas,unknow,es,fervilchismx pcbecatepec tuimss cnpcmx excelente trabajo
2023-05-02 19:18:20+00:00,"dice elimbecildepalacio

 se acabo la corrupcion
 ya no hay huachicol
 no somos iguales

amlo lopezobrador anlo partidomorenamx mananera conferenciapresidente guacamayanleaks ultimahora plan b fueralopez adan luis cresencio margarita zavala coahuila imss httpstcoyi449x9fge",gran_dios_teotl,juan pueblo,unknow,es,dice elimbecildepalacio se acabo la corrupción ya no hay huachicol no somos iguales malo lopezobrador ando partidomorenamx mañanera conferenciapresidente guacamayanleaks ultimahora plan b fueralopez dan luis presencio margarita avala coagula imss
2023-06-13 12:02:56+00:00,delfinagomeza zoerobledo tuimss y que le ensenaste a sumar 3 2 10 para ti osea diezmo corrupta,estebansuce,esteban,unknow,es,delfinagomeza zoerobledo tuimss y que le enseñaste a sumar para ti osea diezmo corrupta
2023-05-29 12:36:53+00:00,"decreto por el que se crea la comision nacional de salud mental y adicciones como un organo administrativo desconcentrado de la secretaria de salud

httpstcof4ipxdqpim

hoyeneldof",luis_e_pereda,luis enrique pereda,mexico,es,decreto por el que se crea la comision nacional de salud mental y adicciones como un organo administrativo desconcentrado de la secretaria de salud hoyeneldof
2023-04-27 18:45:42+00:00,mycroftholmesb lopezobrador es verdad mi sobrino se quedo sin trabajo y despues de unos meses sin imss por lo que tuvo que ocupar el seguro popular cuando presento un cuadro de apendicitis y lo operaron sin problema el proposito de este payaso es darle en la mdre a todo para poder mocharse los ,julscurt,juls,un rincon cerca del cielo ,es,mycroftholmesb lopezobrador es verdad mi sobrino se quedo sin trabajo y despues de unos meses sin imss por lo que tuvo que ocupar el seguro popular cuando presento un cuadro de apendicitis y lo operaron sin problema el proposito de este payaso es darle en la madre a todo para poder marcharse los
2023-04-27 04:28:04+00:00,rthur013 no se ustedes godinez pero esto si me preocupa la vdd para operaciones son muy buenos en el imss,aprilsweetapril,claus,unknow,es,no se ustedes goines pero esto si me preocupa la vid para operaciones son muy buenos en el imss
2023-05-08 19:50:21+00:00,"tuimss zoerobledo lopezobrador  
estimado zoe robledo dr gral del imss no pude renovar el seguro de mi esposa por 1270000 pesos en tiempo en abril en la subdelegacion veracruz no quisieron y mi pregunta donde esta la salud como pregona el presidente",pelelo99,nelson ronzon,"boca del rio, veracruz ",es,tuimss zoerobledo lopezobrador estimado zoe robado dr gral del imss no pude renovar el seguro de mi esposa por pesos en tiempo en abril en la subdelegacion veracruz no quisieron y mi pregunta donde esta la salud como pregona el presidente
2023-05-09 21:23:15+00:00,missclavito efectivamente es una colaboracion entre tecate y el imss una manera muy sutil de decir que si tomas cheve terminaras en el hospital jejejej,alexeibarra,pablo ibarra olmos,"mexico, guanajuato",es,missclavito efectivamente es una colaboración entre tócate y el imss una manera muy sutil de decir que si tomas chevy terminaras en el hospital jejeje
2023-05-03 16:15:50+00:00,soycomunicoiogo geraldine dio a luz en la clinica del imss de tepic junto al oxxo,armando52854252,armando garcia,unknow,es,soycomunicoiogo geraldine dio a luz en la clinica del imss de topic junto al xoxo
2023-06-05 18:15:21+00:00,continuan padres de victimas de la guarderia abc frente a las oficinas del imss httpstcobh1hjpdqzm,vialhermes,hermes,cdmx,es,continuan padres de victimas de la guarderia abu frente a las oficinas del imss
2023-05-11 18:44:15+00:00,jenarovillamil cierta alcaldesa no acaba de parir exactamente en el imss httpstcoq0ck09fpnu,marcoor33492480,marco ortiz,unknow,es,jenarovillamil cierta alcaldesa no acaba de parir exactamente en el imss
2023-05-08 23:05:18+00:00,tlaxcala   anuncia la agrupacion rockett pop su proxima presentacion en el teatro del imss subzona no8 este proximo sabado 13 de mayo con su show epoca tras epoca httpstcof0cje9h2tu,enfoque_agencia,agencia enfoque,"puebla, mexico",es,tlaxcala anuncia la agrupación rocket pop su proxima presentación en el teatro del imss subzona este proximo sabado de mayo con su show epoca tras epoca
2023-06-14 03:54:49+00:00,rosaicela gobiernomx issstemx lopezobrador drpedrozenteno arturomedinap a seguir trabajando,dob69696,wal ,tenochtitlan,es,rosaicela gobierno issstemx lopezobrador drpedrozenteno arturomedinap a seguir trabajando
2023-06-22 19:17:11+00:00,que horror es venir al imss,lorezsaurus,aurro ,xochimilco :),es,que horror es venir al imss
2023-05-01 22:48:04+00:00,elfinancierotv tuimss susaenz con trabajo o sin trabajo el imss vale queso,landahum85086,hum landa,unknow,es,elfinancierotv tuimss susan con trabajo o sin trabajo el imss vale queso
2023-01-24 21:09:00+00:00,atencion secretaria de salud de bogota anuncia jornada de vacunacion gratuita en 20 instituciones educativas conozca los detalles aqui httpstcoulnsg9rxq4 httpstcold3e6ip2c2,edicionmedcol,edicion medica col,colombia,es,atención secretaria de salud de bocota anuncia jornada de vacunación gratuita en instituciones educativas conozca los detalles aqui
2023-06-20 20:45:46+00:00,"profedet el imssjalcontigo  tuimss se niega a darme mi hoja de enfermedad laboral despues de todos los estudios que me mandaron hacer que yo pague por culpa del jefe de consulta y tengo 2 dras de testigo del diagnostico y toda la documentacion ayuda profedet porque el
imss le vale",paoladiaz2406,paoladiaz,unknow,es,proceder el imssjalcontigo tuimss se niega a darme mi hoja de enfermedad laboral despues de todos los estudios que me mandaron hacer que yo pague por culpa del jefe de consulta y tengo días de testigo del diagnostico y toda la documentación ayuda proceder porque el imss le vale
2023-06-02 05:22:11+00:00,cynbeltrant amerimedcun una vez espere 6 horas por un justificante medico en un imss,jeffbesoskisses,jeff besos,earth,es,cynbeltrant amerimedcun una vez espere horas por un justificante medico en un imss
2023-05-16 21:00:15+00:00,ssaludmich que pesimo servicio tienen en el hgz 01 imss de charo estamos un grupo de personas desde las 7am esperando a ser atendidos y no salen los medicos y nadie da informacion no es la primera vez que hacen esto y dicen que vengamos otro dia arbedolla con quien vamos,nmlalii,lalii,unknow,es,ssaludmich que pesimo servicio tienen en el haz imss de claro estamos un grupo de personas desde las esperando a ser atendidos y no salen los medicos y nadie da información no es la primera vez que hacen esto y dicen que vengamos otro dia arbedolla con quien vamos
2023-05-16 17:08:41+00:00,"concluye imss hidalgo 8a jornada nacional de continuidad de servicios 2023
pachuca hidalgo 10 de mayo de 2023
imsshgo
tuimss
httpstcosqtb6kaium httpstcoxy3zgjvvgp",rexabruno,reporte hidalgo bruno rexa ortega,"mineral de la reforma, hidalgo",es,concluye imss hidalgo jornada nacional de continuidad de servicios pachucha hidalgo de mayo de imsshgo tuimss
2023-05-11 14:43:08+00:00,hoy durante mi tiempo de espera en el imss para mi incapacidad conoci a ramona una sra de 80 anos muy amena en su platica y un gran porte ramona me dio mucha vida y me alegro mucho esta manana el universo me la cuide mucho  httpstco0zhav1gfzf,bdvich,la madre drag tapatia,unknow,es,hoy durante mi tiempo de espera en el imss para mi incapacidad conoci a ramona una sra de anos muy amena en su platica y un gran porte ramona me dio mucha vida y me alegro mucho esta manana el universo me la cuide mucho
2023-05-10 22:04:58+00:00,imss tienes un servidor publico con misoginia esto en tabasco sera que asi sea con los usuarios es pesado convivir con vecinos asi una pequena muestra de la conversacion de mi vecinoespero que el sriagralimss pueda ver esto httpstcooobef0ftvo,laleysi,leysi gvm,mexico ,es,imss tienes un servidor publico con misoginia esto en tabasco sera que asi sea con los usuarios es pesado convivir con vecinos asi una pequena muestra de la conversación de mi vecinoespero que el sriagralimss pueda ver esto
2023-05-23 16:45:05+00:00,imss bienestar ha invertido 7 mil 874 millones de pesos en 14 entidades httpstcogoxnbyklgm,metropoli1150,radio metropoli,"guadalajara, jalisco, mexico",es,imss bienestar ha invertido mil millones de pesos en entidades httpstcogoxnbyklgm
2023-05-16 01:12:23+00:00,rchilab mis respetos para el dr lopez gatell quien con entereza hizo frente a una pandemia que ni los paises mas grandes y fuertes supieron tratar el y la secretaria de salud salieron adelante pagando un  precio eso si pero tambien lo hicieron los grandes paises mi reconocimiento,victora02107974,victor alcaraz,unknow,es,rchilab mis respetos para el dr lopez gately quien con entereza hizo frente a una pandemia que ni los paises mas grandes y fuertes supieron tratar el y la secretaria de salud salieron adelante pagando un precio eso si pero tambien lo hicieron los grandes paises mi reconocimiento
2023-05-05 12:16:50+00:00,"el presidente comenzo por desmantelar y destruir el seguro popular esquema que financiaba la atencion medica y gastos catastroficos en salud a 53 millones de personas que carecen de seguridad social es decir que no tienen ni imss ni issste

desastreensalud",lalenguadedante,la lengua de dante,"queretaro arteaga, mexico",es,el presidente comenzo por desmantelar y destruir el seguro popular esquema que financiaba la atención medica y gastos catastróficos en salud a millones de personas que carecen de seguridad social es decir que no tienen ni imss ni issste desastreensalud
2023-06-19 04:11:24+00:00,ricardobsalinas un pinche politico un empleado de pemex y un maestro peleando una plaza  me queda la duda un doctor o empleado del imss pero en fin,ivankmn,ivan lopez,unknow,es,ricardobsalinas un pinche politico un empleado de pelea y un maestro peleando una plaza me queda la duda un doctor o empleado del imss pero en fin
2023-05-04 17:19:44+00:00,advierte imss veracruz sur sobre enfermedades gastrointestinales y de piel httpstconqs4rtl86w via agencia informativa notimina,victorh06308706,victor hugo gomez leonardo.,"minatitlan, veracruz de ignaci",es,advierte imss veracruz sur sobre enfermedades gastrointestinales y de piel via agencia informativa noticia
2023-04-28 03:57:59+00:00,patyarmendariz tuimss callate,victorc77071824,juanelo perez,unknow,es,patyarmendariz tuimss callate
2023-05-12 19:19:33+00:00,campeche siguen sin operar de la pierna a paciente del imss httpstcovbyfp1fznm,ladenunciaqroo,#quintanaroodenuncia,"quintana roo, mexico",es,campeche siguen sin operar de la pierna a paciente del imss
2023-05-30 03:58:15+00:00,jrmarquezm ivanariasduran quisiera que el alcalde ivanariasduran mas alla de su preste exija a la secretaria de salud que inspeccione los centros medicos y reparen la infraestructura ej centro medico san juan de lazareto av tejada sorzano tiene un solo bano para los pacientes y no tiene agua,mmgbol,caminante,bolivia,es,jrmarquezm ivanariasduran quisiera que el alcalde ivanariasduran mas alla de su preste exija a la secretaria de salud que inspeccione los centros medicos y reparen la infraestructura ej centro medico san juan de lagarto av tejado forzado tiene un solo bano para los pacientes y no tiene agua
2023-04-27 14:46:21+00:00,opcioncivil ruizmassieu senadomexicano conacytmx fndmx mas empleos por los costos de carga social de mexico imss infonavit etc nos deja fuera de precio en un mundo globalizado donde los insumos se escogen por costos y calidad lo segundo antes china no los daba pero ahora si,ljpuig,yorchyosoyeline,moldor,es,opcioncivil ruizmassieu senadomexicano conacytmx fndmx mas empleos por los costos de carga social de mexico imss infonavit etc nos deja fuera de precio en un mundo localizado donde los insumos se escogen por costos y calidad lo segundo antes china no los daba pero ahora si
2023-05-24 10:48:10+00:00,eduardorivera01 las guarderias del imss en puebla siguen laborando los menores se exponen a la ceniza que diario se encuentra en superficies a todas horas asi como el personal hasta cuando seguiran exponiendo a esa poblacion,itzell_rocio,itzel romero,"puebla, mexico",es,las guarderías del imss en puebla siguen elaborando los menores se exponen a la ceniza que diario se encuentra en superficies a todas horas asi como el personal hasta cuando seguiran exponiendo a esa población
2023-06-24 20:08:49+00:00,sopitas alain el mismo que recibe medicamentos de la secretaria de salud mediante cdmxclinica los dona a su nombre y luego llora por un desabasto de medicamentos,luisavrod,luisa v.,mexico,es,copitas alain el mismo que recibe medicamentos de la secretaria de salud mediante cdmxclinica los dona a su nombre y luego llora por un desacato de medicamentos
2023-05-23 18:32:28+00:00,karlozhrdz tuimss buena tarde ya esta en programacion su reporte le estaremos informando avances todo reporte se canaliza y hay listado de trabajo agradecemos su reporte,siapagdl,siapagdl,"guadalajara, jalisco. mexico.",es,karlozhrdz tuimss buena tarde ya esta en programación su reporte le estaremos informando avances todo reporte se canaliza y hay listado de trabajo agradecemos su reporte
2023-06-08 14:51:22+00:00,invierten mil 578 mdp en hospital del imss  en ciudad juarez httpstcoohv8dao6ms via contra corriente chihuahua,contracorriech,contracorriente chihuahua,unknow,es,invierten mil mp en hospital del imss en ciudad juez via contra corriente chihuahua
2023-06-07 22:39:51+00:00,cazzarovila20 marioriestra imsspue desde hace mas de una hora dijo marioriestra que le mandaran md para atenderlo,brucejulis,bruce julis(r) axolotlmedia(r),"puebla, mexico",es,marioriestra imsspue desde hace mas de una hora dijo marioriestra que le mandaran me para atenderlo
2023-06-25 21:05:21+00:00,outofcontextmex esos del imss son una vrg su novia se los agradecera  httpstcoru2oqni7gb,i_agle21,ghost ,mexico ,es,outofcontextmex esos del imss son una vtg su novia se los agradecer
2023-05-23 14:40:58+00:00,tuimss zoerobledo ya les escribi,bustos33466,isabel bustos,"solidaridad, quintana roo",es,tuimss zoerobledo ya les escribi
2023-05-11 22:53:01+00:00,jamas pense que fuera tanta la avaricia y el ancia de poder de los gobernadores del pan y pri y dieran la indicacion a los trabajadores del imss de no atender a nadie de forma gratuita ayer me toco un caso donde un paciente llego al imss leon y lo mandaron al chile inhumanos,regie_tec36,juan zuniga,unknow,es,jamas pense que fuera tanta la avaricia y el ancla de poder de los gobernadores del pan y pri y dieran la indicación a los trabajadores del imss de no atender a nadie de forma gratuita ayer me toco un caso donde un paciente llego al imss leon y lo mandaron al chile inhumanos
2023-01-09 20:41:30+00:00,"durango  en su actualizacion diaria la secretaria de salud de durango dio a conocer esta nueva muerte y confirmo 77 casos de este padecimiento
httpstcoplzt75jgge",larazontampico,la razon de tampico,"tampico, tamaulipas, mexico",es,durando en su actualización diaria la secretaria de salud de durando dio a conocer esta nueva muerte y confirmo casos de este padecimiento
2023-05-14 00:23:36+00:00,rosaliliatorrs zoerobledo tuimss hessigloxxi jajajaja asv angiecesspedes,gonzo_medina,gonzinho ,unknow,es,rosaliliatorrs zoerobledo tuimss hessigloxxi jajajaja así angiecesspedes
2023-05-04 04:55:47+00:00,con el objetivo de dar a conocer los servicios que se brindan en los centros de salud se llevo a cabo la feria de la salud fisica y mental en el municipio de tepehuacan de guerrero misma que inauguro la secretaria de salud zoraydaroblesb httpstcolpmnnlqkdc,4topoderhgo,cuarto poder hidalgo,cuartopoderhidalgo@hotmail.com,es,con el objetivo de dar a conocer los servicios que se brindan en los centros de salud se llevo a cabo la feria de la salud fisica y mental en el municipio de tepehuacan de guerrero misma que inauguro la secretaria de salud zoraydaroblesb httpstcolpmnnlqkdc
2023-06-26 00:32:49+00:00,katysinh cualquier clinica del imss ahi simpre hay bandita que espera algun refrigerio para calmar el hambre,boby161283,boby baxter,unknow,es,katysinh cualquier clinica del imss ahi simpre hay bandita que espera algun refrigerio para calmar el hambre
2023-05-17 15:33:33+00:00,"investiga secretaria de salud presuntos casos de meningitis en matamoros tamaulipas suspende actividades en 2 clinicas 

quenoselepase httpstcoav1hek4ear cdvictoria httpstcorhws20kx8d",yadira_tejeda,yadira tejeda g,"cd victoria, tamaulipas,mex.",es,investiga secretaria de salud presuntos casos de meningitis en matamos tamaulipas suspende actividades en clinicas quenoselepase victoria
2023-05-06 02:41:19+00:00,"ya tenemos el imss como dinamarca
ya tenemos gasolina a 10 pesos
el metro es de primera
se aplica el plebiscito
se acabo el amiguismo
se acabaron los dinosaurios del pri ahora morena

entre otras mas 
como lo dije anteriormente el problema es su papa en el poder 
saludos",mkoskakuauhtli,marino,b.c,es,ya tenemos el imss como dinamarca ya tenemos gasolina a pesos el metro es de primera se aplica el plebiscito se acabo el amiguito se acabaron los dinosaurios del pri ahora morena entre otras mas como lo dije anteriormente el problema es su papa en el poder saludos
2023-05-25 05:17:11+00:00,dulcedianita issstesalud issstemx toma como una senal que no te operen en el issstesalud  siempre hay opciones estoy segura de eso,office_ch,fabiola db,mexico df,es,dulcedianita issstesalud issstemx toma como una senal que no te operen en el issstesalud siempre hay opciones estoy segura de eso
2023-04-29 03:47:37+00:00,"griegotragico nidiadelacruzr2 tuimss zoerobledo total mentira  no van a regresar somos muchos mas 
nos la pelan",mashcaliespadin,pepe gonzalez ,"oaxaca de juarez, oaxaca",es,griegotragico tuimss zoerobledo total mentira no van a regresar somos muchos mas nos la pelan
2023-05-25 17:56:08+00:00,"denuncian que imssbienestar no reconoce los estudios de licenciatura y posgrado en enfermeria convocan a marcha
latinus informacionparati
httpstcoe5jfgt73eg",latinus_us,latinus,unknow,es,denuncian que imssbienestar no reconoce los estudios de licenciatura y posgrado en enfermeria convocan a marcha latinos informacionparati
2023-06-10 16:31:09+00:00,"el dengue se incremento 198 en 2023 respecto al mismo periodo del ano pasado de acuerdo con datos de la secretaria de salud

httpstcoyesiswppnm",exppolitica,expansion politica,mexico,es,el dengue se incremento en respecto al mismo periodo del ano pasado de acuerdo con datos de la secretaria de salud httpstcoyesiswppnm
2023-04-28 13:46:59+00:00,"laredcincoradio lopezobrador ya acabo su teatro hacerse el martir y desviar la atencion para las reformas que se aprobaron 
la desaparicion de banrural 
y la unificacion del imss insabi",victormlopez78,victor manuel lopez jimenez,unknow,es,laredcincoradio lopezobrador ya acabo su teatro hacerse el martir y desviar la atención para las reformas que se aprobaron la desaparición de basural y la unificación del imss insano
2023-05-05 18:33:32+00:00,admonpublica1 tuimss cada dia estamos peor,soyleoqro,leonardo luna,"queretaro, queretaro arteaga",es,tuimss cada dia estamos peor
2023-06-14 16:51:15+00:00,"zorrovaquero jkjenny las ensanut 2020 2021 inegi y la propia informacion de la propia secretaria de salud
el fracaso del insabi
es obvio que son complices del poder",alejandrofdezdo,alejandro fernandez dominguez,"cuernavaca, morelos, mex.",es,zorrovaquero jenny las enfant niega y la propia información de la propia secretaria de salud el fracaso del insano es obvio que son complices del poder
2023-05-11 19:02:36+00:00,"satmx buenas tardes durante el ejercicio  del ano 2023 trabaje en una empresa es decir de enero a septiembre del 2022 a partir de octubre de  ese mismo ano me pensione por el imss aun con eso me deberian ser utilidades de ese periodo
gracias",eduardo31202278,eduardo gonzalez,unknow,es,sam buenas tardes durante el ejercicio del ano trabaje en una empresa es decir de enero a septiembre del a partir de octubre de ese mismo ano me pensione por el imss aun con eso me deberian ser utilidades de ese periodo gracias
2023-04-28 01:39:19+00:00,julioastillero porque los de la 4 t son cada vez mas ignorantes si el imss con sus derechohabientes que son miles no pueden no hay quimios no hay medicamentos no hay aparatos medicos las consultas son muy lejanas no va apode atender a millones de personas ustedes muy mal,jenysan99020724,jeny sanchez,unknow,es,julioastillero porque los de la t son cada vez mas ignorantes si el imss con sus derechohabientes que son miles no pueden no hay quimio no hay medicamentos no hay aparatos medicos las consultas son muy lejanas no va apodo atender a millones de personas ustedes muy mal
2023-06-16 23:29:56+00:00,javiersos djjeyvi oswaldoriosm lopezobrador tuimss medicamento me dieron y nunca falto algoel trabajo de esas personas fue excepcionalel calor dentro era insoportablepues aunque habia un ventanalno habia ventilacion y jamas nadie en ningun momento nos quejamos de ellopuesto que eso no tiene nada que ver con lo que argumentas,thomasdelmoro16,pablo lopez,alvaro obregon,es,javiersos djjeyvi oswaldoriosm lopezobrador tuimss medicamento me dieron y nunca falto algo trabajo de esas personas fue excepcionales calor dentro era insoportablepues aunque habia un ventanal habia ventilación y jamas nadie en ningun momento nos quejamos de ellopuesto que eso no tiene nada que ver con lo que argumentos
