Datetime,Content,Username,DisplayName,Location,Lang,Content_en
2023-06-01 14:37:27+00:00,mariodico50 si cada vez mas desabasto en el imss y aparatos sin mantenimiento para dar un buen servicio,susanaariasvar1,paris57,unknow,es,si cada vez mas desacato en el imss y aparatos sin mantenimiento para dar un buen servicio
2023-06-02 20:08:27+00:00,danielpriva lo corrieron del imss porque queria manejar los recursos que vaya mejor a chasrepm que presidente ni que la ber,manuelv08684282,manuel velazquez,unknow,es,danielpriva lo corrieron del imss porque queria manejar los recursos que vaya mejor a chasrepm que presidente ni que la ser
2023-06-08 13:48:43+00:00,"derechohabientes del instituto de seguridad y servicios sociales de los trabajadores del estado issste denunciaron las pesimas condiciones en las que opera la clinica de esta ciudad en donde incluso escurren aguas negras y hay notorio deterioro en

httpstcojfp1dcfmsg httpstcoiphn4q3zol",puntode,punto de quiebre,unknow,es,derechohabientes del instituto de seguridad y servicios sociales de los trabajadores del estado issste denunciaron las pésimas condiciones en las que opera la clinica de esta ciudad en donde incluso escurren aguas negras y hay notorio deterioro en
2023-06-16 15:18:10+00:00,joselapiz85 smaciasr lopezobrador hlgatell tuimss de seguro el que opina que respeten a der ser seguidor del kks y no le gusta que se exhibido de la ineptitud del kks la senora es una muestra del mal gobierno,vena234,agustin_perez lopez,unknow,es,saciar lopezobrador hlgatell tuimss de seguro el que opina que respeten a der ser seguidor del kms y no le gusta que se exhibido de la ineptitud del kms la senora es una muestra del mal gobierno
2023-03-24 21:30:00+00:00,"operativo de salud en las escuelas primarias de jose c paz

mediante la secretaria de salud llevamos a cabo el operativo sanitario para los alumnos de la escuela primaria n 31 ubicada en las calles canal de panama y san blas josecpaz 

jcpcrece
ishiiargentina httpstcomvpwkf9klk",munijosecpaz,municipalidad de jose c. paz,"jose c paz, buenos aires",es,operativo de salud en las escuelas primarias de jose c paz mediante la secretaria de salud llevamos a cabo el operativo sanitario para los alumnos de la escuela primaria n ubicada en las calles canal de panamá y san las josecpaz jcpcrece ishiiargentina
2023-06-14 16:34:21+00:00,guruchuirer y la linea 12 ya quedo ya no se reportan incendios en el metro ya taparon la alcantarilla ya no se seco el ahuehuete ya tenemos estancias infantiles ya hay medicamentos en el imss,germansp,german sanchez perez,mexico,es,guruchuirer y la linea ya quedo ya no se reportan incendios en el metro ya taparon la alcantarilla ya no se seco el ahuehuete ya tenemos estancias infantiles ya hay medicamentos en el imss
2023-06-09 19:38:52+00:00,xatua mana al noah le pusieron varicela en el issste de la del valle  te lo vacunan aunque no seas derechohabiente,shinesunshinee,cientifica de tortillas,unknow,es,fatua mana al noah le pusieron varicela en el issste de la del valle te lo vacuna aunque no seas derechohabiente
2023-05-30 02:47:11+00:00,jtrianat panedomex ocupas una estancia infantil  no tienes imss,jmarquinas,jmarquinas,unknow,es,atriana panedomex ocupas una estancia infantil no tienes imss
2023-05-31 04:31:53+00:00,"fernandeznorona zoerobledo tuimss al publico en  general no lo obligan a usarlo 
recuerda que la mayoria llega enfermo a  esas instalaciones",lachinrr,horacio reyes,unknow,es,fernandeznorona zoerobledo tuimss al publico en general no lo obligan a usarlo recuerda que la mayoria llega enfermo a esas instalaciones
2023-05-17 04:26:14+00:00,mannygdl arouetv tuimss la oposicion pedorra siempre lucrubrando como tirar mierda a ver cuanto embarranes su unica propuesta por eso estan en la lona ,gggabriel_foto,gabriel garcia,unknow,es,mannygdl arouetv tuimss la oposición pedorra siempre lucrubrando como tirar mierda a ver cuanto embarrados su unica propuesta por eso estan en la lona
2023-06-21 15:15:18+00:00,"tuimss llevo dos semanas con este tema y nunca me dieron repuesta se niegan primero a ponerme la vacuna de vph que por que no hay  a pesar de ser vih ahora que regreso a pedir la orden otra vez que porque cumplo 27 y solo para las personas de 26

donde me puedo reportar y exigir httpstco4yjnbqnywa",rogerfuentesh,roger,"merida, yucatan",es,tuimss llevo dos semanas con este tema y nunca me dieron repuesta se niegan primero a ponerme la vacuna de ph que por que no hay a pesar de ser vih ahora que regreso a pedir la orden otra vez que porque cumplo y solo para las personas de donde me puedo reportar y exigir
2023-06-10 02:18:22+00:00,tuimss se agradece de antemano la atencion no es posible que de tenga que esperar 2 horas para que mi hija pudiera ser vacunada y que no tengan una planeacion adecuada en esta area de medicina preventiva maxime porque la prevencion es una de las maximas del instituto,deycarranza,deyanira carranza,chilangolandia,es,tuimss se agradece de antemano la atención no es posible que de tenga que esperar horas para que mi hija pudiera ser vacunada y que no tengan una planeación adecuada en esta area de medicina preventiva maxime porque la prevención es una de las máximas del instituto
2023-05-12 19:54:49+00:00,tuimss lastima que sigan entrando y dandole preferencia solo los que tienen familiares directos dentro del imss,badu31634762,manolo,tampico ,es,tuimss lastima que sigan entrando y dandole preferencia solo los que tienen familiares directos dentro del imss
2023-05-05 13:17:14+00:00,el gobernador sergio salomon informa sobre los avances en el modelo imssbienestar y destaca la compra de 427 millones de pesos de un terreno del proyecto cima para el hospital san alejandro acusa que en gobiernos anteriores no se hizo nada durante 20 anos httpstco9rmmsjbydc,nacion321,nacion321,mexico,es,el gobernador sergio saloon informa sobre los avances en el modelo imssbienestar y destaca la compra de millones de pesos de un terreno del proyecto cima para el hospital san alejandro acusa que en gobiernos anteriores no se hizo nada durante anos
2023-05-02 13:52:27+00:00,claudiashein por eso la invito cordialmente a que usted toda su familia y su novio metiche se atiendan ahi o en cualquier sucursal del isste o imss para que conozcan el inigualable nivel de atencion y surtido de medicamentos malandra descarada,carlosr40149953,carlos r,unknow,es,claudiashein por eso la invito cordialmente a que usted toda su familia y su novio metiche se atiendan ahi o en cualquier sucursal del isste o imss para que conozcan el inigualable nivel de atención y surtido de medicamentos balandra descarada
2023-05-18 17:03:04+00:00,tlahuik ricardomeb realpuchito no se dejen enganar aqui en slp el pt y el pvem fueron en alianza para la gobernatura en 2021 y mariodelgado traiciono el movimiento poniendo como candidata a la entonces secretaria de salud del gobierno del prian y gano la coalicion pt y pvem y segun encuesta ganaria el prian,fprezs,fabian_prezs,unknow,es,tlahuik ricardomeb realpuchito no se dejen enganar aqui en sip el pt y el prem fueron en alianza para la gobernadora en y mariodelgado traiciono el movimiento poniendo como candidata a la entonces secretaria de salud del gobierno del brian y gano la coalición pt y prem y segun encuesta ganaria el brian
2023-06-15 12:44:59+00:00,ricardobsalinas tuimss pero si tu no pagas impuestos pelana de mierda,vladteatro,vladimir  bojorquez,mexico,es,ricardobsalinas tuimss pero si tu no pagas impuestos plana de mierda
2023-06-16 06:12:53+00:00,y asi zoerobledo abandona el barco que hundio para ahora hundir a un estado como chiapas en la misma miseria que muchos hospitales del imss en el pais,charlie04111988,carlos escobar,"puebla, mexico",es,y asi zoerobledo abandona el barco que hundio para ahora hundir a un estado como chispas en la misma miseria que muchos hospitales del imss en el pais
2023-06-01 16:20:30+00:00,"lopezdoriga sarapablo1 radioformula es increible que se pare hacer un acto del imss cuando la salud publica esta para llorar
es una burla  
porque a estas alturas hay tanto chairo que lo apoya acaso ellos no se enferman",elizabe97472369,elizabeth,unknow,es,lopezdoriga radioformula es increible que se pare hacer un acto del imss cuando la salud publica esta para llorar es una burla porque a estas alturas hay tanto chair que lo apoya acaso ellos no se enferman
2023-05-08 14:37:28+00:00,mycroftholmesb tuimss zoerobledo no es verdad rafa me acaba de informar la hija que no hay ninguna mejora me pidio siguiera impulsando el tweet,donna_spct,donna specter,mexico,es,mycroftholmesb tuimss zoerobledo no es verdad rafa me acaba de informar la hija que no hay ninguna mejora me pidio siguiera impulsando el tweet
2023-04-30 04:28:59+00:00,guillermodelat rochaperiodista no sabe como impulsar la economia vaya tren maya canal transitsmico 1 refineria comprada que ya esta dando dividendos otra en construccion mantenimiento a 5 mas turismo a la alza y si cheque los empleados refistrados en el imss antes de la pandemia durante y despues,marcoaanayaa1,marco a. anaya a.,unknow,es,guillermodelat rochaperiodista no sabe como impulsar la economia vaya tren maya canal transitsmico refinería comprada que ya esta dando dividendos otra en construcción mantenimiento a mas turismo a la alza y si cheque los empleados registrados en el imss antes de la pandemia durante y despues
2023-04-29 20:18:22+00:00,jenarovillamil senadomexicano sprinforma osea robaron un monton para su supuesto insabi y ahora sera parte del ineficiente tuimss si son bien listos nuestros gobernantes sobre todo austeros payasos,sarapeniche,sara peniche,unknow,es,jenarovillamil senadomexicano sprinforma osea robaron un monton para su supuesto insano y ahora sera parte del ineficiente tuimss si son bien listos nuestros gobernantes sobre todo austeros payasos
2023-06-26 14:34:01+00:00,cirogomezl gpplural me tardaron 9 meses en darme cita con el especialista en el issste en queretaro y cuando acudi a mi cita me dijeron que el medico estaba de vacaciones,sergiofarias51,sergio fernando farias castro,unknow,es,cirogomezl plural me tardaron meses en darme cita con el especialista en el issste en queretaro y cuando acudir a mi cita me dijeron que el medico estaba de vacaciones
2023-04-19 17:14:52+00:00,"diciendoyhaciendo   la secretaria de salud de timbio esta comprometida con los timbianos por ello creamos conciencia sobre el cancer de prostata y te invitamos a conocer sus sintomas factores de riesgo y medidas preventivas para cuidar tu salud 

saludentimbio httpstcoiyre7wk0tz",alcaldiatimbio,alcaldia timbio cauca,"timbio, colombia",es,diciendoyhaciendo la secretaria de salud de tibio esta comprometida con los timbianos por ello creamos conciencia sobre el cancer de prostata y te invitamos a conocer sus sintomas factores de riesgo y medidas preventivas para cuidar tu salud saludentimbio
2023-06-07 00:15:37+00:00,el doctor paleo es el rey del issste y soportamos,tania_crucess,kikis ,unknow,es,el doctor paseo es el rey del issste y soportamos
2023-01-09 02:17:47+00:00,claudiashein y no visitaste a los que estan en hospitales de la secretaria de salud de la cdmx,johnny_ls494,juan jesus ls,df,es,claudiashein y no visitaste a los que estan en hospitales de la secretaria de salud de la como
2023-06-22 12:27:46+00:00,gnocturnamx issstemx malo pero seria apropiado dar los nombres del resto de las personas que perdieron la vida tambien son importantes independientemente de su actividad,alberto95773520,alberto duran,unknow,es,gnocturnamx issstemx malo pero seria apropiado dar los nombres del resto de las personas que perdieron la vida tambien son importantes independientemente de su actividad
2023-06-22 22:40:00+00:00,"imss  con el distintivo elssa se distinguio a 45 centros de trabajo por sumarse a la cultura de los entornos laborales saludables

httpstco6r1amqax9t",elsoldesanluis,el sol de san luis,san luis potosi,es,imss con el distintivo elsa se distinguir a centros de trabajo por sumarse a la cultura de los entornos laborales saludables
2023-06-20 14:17:09+00:00,y el antiguo hospital general en hermosillo se rehabilitara en un hospital universitario imssbienestar asi destaca el avance del 95 de avance en medicamentos conferencia de prensa matutina la mananera desde palacio nacional,rosalbawong7,rosalba wong,unknow,es,y el antiguo hospital general en hermosillo se rehabilitar en un hospital universitario imssbienestar asi destaca el avance del de avance en medicamentos conferencia de prensa matutina la mañanera desde palacio nacional
2023-06-26 18:35:36+00:00,gabrielaborray3 tuimss tepjfinforma zoerobledo dmolcel felicidades querida gabriela    en hora buena  la historia siempre se debe recordar,rafaelinaconce1,rafaelina concepcion,la vega rd ,es,tuimss tepjfinforma zoerobledo dolce felicidades querida gabriel en hora buena la historia siempre se debe recordar
2023-06-19 15:11:32+00:00,sandraromandia tuimss emeequis ciudadelblues gracias sandritapero van a decir que ellos tienen otros datosah viejos condenados,jorgerioscontr2,jorge rios c.,unknow,es,sandraromandia tuimss emeequis ciudadelblues gracias sandritapero van a decir que ellos tienen otros datos viejos condenados
2023-06-25 16:59:27+00:00,el tuimss no tiene medicinas  pero tampoco da citas  y recibe un presupuesto anual de mas de un billon de pesos  que hace zoerobledo con el dinero  httpstconuwamfeqlv,mario_dico50,mario di costanzo,unknow,es,el tuimss no tiene medicinas pero tampoco da citas y recibe un presupuesto anual de mas de un billon de pesos que hace zoerobledo con el dinero httpstconuwamfeqlv
2023-06-14 13:58:29+00:00,"la inseguridad en la ciudad de oaxaca
estudiante es atacado a balazos supuestamente en asalto en la colonia del maestro y es trasladado al hospital del imss
los responsables escaparon en un taxi foraneo y con vidrios polarizados

httpstcounfo68dzd6",tomas7j,tomas martinez j.,n 17deg7' 0'' / w 96deg49' 0'',es,la inseguridad en la ciudad de ataca estudiante es atacado a balazos supuestamente en asalto en la colonia del maestro y es trasladado al hospital del imss los responsables escaparon en un taxi foráneo y con vidrios polarizados
2023-06-15 20:57:16+00:00,"luisaalcalde zoerobledo tuimss y los empleos 

para cuando ",zwolfaxel,axel die zwolf,unknow,es,luisaalcalde zoerobledo tuimss y los empleos para cuando
2023-06-19 23:21:25+00:00,antonioattolini burocracia como cuando te inventaron un puesto de aviador en el imss y ni siquiera te aprendiste el significado de sus siglas,htalfonso,alfonso ht,ciudad de mexico,es,antonioattolini burocracia como cuando te inventaron un puesto de aviador en el imss y ni siquiera te aprendiste el significado de sus siglas
2023-04-28 17:38:20+00:00,olivergalicia griegotragico tuimss zoerobledo cual poco bueno tenia,mloaex,the quick brown fox,unknow,es,olivergalicia griegotragico tuimss zoerobledo cual poco bueno tenia
2023-06-24 00:03:24+00:00,zoerobledo gracias por contestar mi msg con respecto al sar imss 92 que no lo quieren depositar a azteca me pidio msg privado para enviarle mis respuestas condusef que si se paga por negativa pension pero a que direccion le mando mis datos en privado ud es amable,ceperonni,ana cepero valencia,mex df,es,zoerobledo gracias por contestar mi mg con respecto al sar imss que no lo quieren depositar a azteca me pidio mg privado para enviarle mis respuestas conduce que si se paga por negativa pension pero a que dirección le mando mis datos en privado ud es amable
2023-06-09 19:13:50+00:00,"jjdiazmachuca alguien m puede decir porque el psiquiatra del imss 15 tiene licencia y no tiene citas hasta el proximo ano y sus pacientes ocupan sus tratamientos y no hay quien los atienda 
reynosafollow httpstcojyzrslak1h",vri2tw,alma rebelde,unknow,es,jjdiazmachuca alguien m puede decir porque el psiquiatra del imss tiene licencia y no tiene citas hasta el proximo ano y sus pacientes ocupan sus tratamientos y no hay quien los atienda reynosafollow
2023-03-21 14:26:00+00:00,desde el area de salud y desarrollo humano se adelanta la jornada pedagogica en articulacion con la secretaria de salud territorial y la secretaria de gobierno de la alcaldiatunja  con el objetivo de trata el consumo responsable de alcohol prevencion de suicidio y violencias httpstcogec79d7tps,bienestarusta,bienestar institucional santoto tunja,unknow,es,desde el area de salud y desarrollo humano se adelanta la jornada pedagógica en articulación con la secretaria de salud territorial y la secretaria de gobierno de la alcaldiatunja con el objetivo de trata el consumo responsable de alcohol prevención de suicidio y violencias
2023-05-03 17:21:27+00:00,"rescobaroficial 2alerna tuimss y esta cortita  
todo para que cuando x fin llegues a ventanilla digan no lo surtieron",tiadegto,angela ,aqui tras lomita,es,rescobaroficial tuimss y esta cortita todo para que cuando x fin llegues a ventanilla digan no lo surtieron
2023-06-25 21:17:36+00:00,tuimss en lugar de tantos cursillos den atencion medica adecuada,minita51,minita51,unknow,es,tuimss en lugar de tantos cursillo den atención medica adecuada
2023-06-22 22:42:11+00:00,partidomorenamx claro que si es justo que jose raton y su familia se atiendan en el abc y no haya medicamentos en el imss que el choco flan estudie en londres pero los pobres les quiten su desayuno escolar claro que es justo verdad,eltigre2510,r s d,unknow,es,partidomorenamx claro que si es justo que jose raton y su familia se atiendan en el abu y no haya medicamentos en el imss que el choco flan estudie en londres pero los pobres les quiten su desayuno escolar claro que es justo verdad
2023-05-04 02:14:32+00:00,tuimss no hay citas ni en la umf ni por telefono ni por aplicacion que procede aqui  segun su personal no les abren el sistema o lo hacen a conveniencia,horrzitou,jorge solares silva,mexico d.f.,es,tuimss no hay citas ni en la um ni por telefono ni por aplicación que procede aqui segun su personal no les abren el sistema o lo hacen a conveniencia
2023-04-28 13:52:34+00:00,desafortunadamente padeci cancer y en el imss al no estar asegurado me mandaron a la chingada en el hospital general me daban cita hasta 6 meses en cambio en el seguro popular me atendieron y canalizaron rapidisimo al incanmx habia muchisimos casos como el mio,fr4nk_n,francisco nicolas,unknow,es,desafortunadamente padece cancer y en el imss al no estar asegurado me mandaron a la chingada en el hospital general me daban cita hasta meses en cambio en el seguro popular me atendieron y analizaron rapidísimo al incanmx habia muchisimos casos como el mio
2023-05-26 15:30:09+00:00,tiempo completo analista imss siroc a despacho rafael santillan oferta  sueldo base 15000 mil brutos mensuales  prestaciones de ley  horario de trabajo lunes a viernes de 900 am a 600 pm  colonia napoles funciones manejo de paquetes httpstco8y9dqbhayn,bolsa_detrabajo,bolsadetrabajo.com,"san antonio, texas",es,tiempo completo analista imss siroco a despacho rafael antillano oferta sueldo base mil brutos mensuales prestaciones de ley horario de trabajo lunes a viernes de am a pm colonia nápoles funciones manejo de paquetes
2023-05-03 02:37:33+00:00,evitar lumbalgia permite continuar con una vida productiva y sana imss slp httpstcoekb6d2ktjh,instanteslp,al instante slp,unknow,es,evitar lumbalgia permite continuar con una vida productiva y sana imss sip
2023-06-14 23:01:44+00:00,ricardobsalinas tuimss citlahm  ahi tiene una oportunidad demuestre que la secta a la que pertenece no solamente le ve la cara a la gente,37_bambam,bambam 37,unknow,es,ricardobsalinas tuimss citlahm ahi tiene una oportunidad demuestre que la secta a la que pertenece no solamente le ve la cara a la gente
2023-06-11 10:25:47+00:00,"prestamos issste 

httpstcoug7tjaqsu6",jorgefcastillo1,jorge castillo,"merida, yucatan, mexico",es,prestamos issste
2023-05-25 13:31:57+00:00,fggnflhunt telediariomty nos sugirieron que si teniamos imss llevarlo a uno el detalle es que la bacteria ya habia avanzado mucho y lamentablemente no resistio 1 dia mas pensamos en demandar pero como todo estaba en contra no quisimos desgastarnos y mucho menos salir mas endeudados,renegon77755907,rene gonzalez,unknow,es,fggnflhunt telediariomty nos sugirieron que si teniamos imss llevarlo a uno el detalle es que la bacteria ya habia avanzado mucho y lamentablemente no resistir dia mas pensamos en demandar pero como todo estaba en contra no quisimos despistarnos y mucho menos salir mas endeudados
2023-05-01 22:33:05+00:00,carlon2020 deja de eso de seguro la atendieron el imssbienestar con alguna de las parteras que adjuntaron,alex_jila,alejandro jimenez,mexico,es,deja de eso de seguro la atendieron el imssbienestar con alguna de las parteras que juntaron
2023-04-25 19:03:02+00:00,"veracruz reprobado en salud
ve el estudio completo en
httpstcowcnamihvye

secretariadesalud veracruz xalapa nv periodismodeinvestigacion httpstcoimlxbyk2r7",nvinvestigacion,nv periodismo de investigacion,unknow,es,veracruz reprobado en salud ve el estudio completo en httpstcowcnamihvye secretariadesalud veracruz salada nv periodismodeinvestigacion
2023-05-16 19:01:51+00:00,mariaefemere psicofarma cofepris gobiernomx exigimos a las autoridades secretariadesalud psicofarma lopezobrador  el abastecimiento de medicamentos controlados,maribel081,mari cruz,unknow,es,mariaefemere psicodrama cofepris gobierno exigimos a las autoridades secretariadesalud psicodrama lopezobrador el abastecimiento de medicamentos controlados
2023-06-15 01:56:31+00:00,ricardobsalinas tuimss lastimosamente el tuimss y todos los proyectos del actual gobiernomx estan coordinados por mediocres que jamas dan respuesta y solucion a las peticiones de la ciudadania se les olvida que el pueblo pone y el pueblo quita,gasparleroy,le'roy gaspar,mexico,es,ricardobsalinas tuimss lastimosamente el tuimss y todos los proyectos del actual gobierno estan coordinados por mediocres que jamas dan respuesta y solución a las peticiones de la ciudadania se les olvida que el pueblo pone y el pueblo quita
2023-06-02 13:37:13+00:00,"mexico tiene record en empleo formal con 21 millones 862 mil 909 trabajadores inscritos en el imss  tambien tiene una tasa de desempleo record de 28 solo por debajo de japon y corra del sur

tambien el salario promedio en el pais es otro record con 16663 pesos mensuales",elmundosuena,cuik rodriguez,leon,es,mexico tiene record en empleo formal con millones mil trabajadores inscritos en el imss tambien tiene una tasa de desempleo record de solo por debajo de japon y corra del sur tambien el salario promedio en el pais es otro record con pesos mensuales
2023-05-03 23:49:32+00:00,"conoce los requisitos para hacer tu reintegro de semanas cotizadas imss

conoce mas en nuestro blog httpstcoya0mzkmvyh

inversion xxibanorte brownies comida delicioso httpstcovddhsrg6kz",xxibanorte,afore xxi-banorte,mexico,es,conoce los requisitos para hacer tu reintegro de semanas cotizada imss conoce mas en nuestro blog inversion xxibanorte brownies comida delicioso
2023-01-08 03:38:04+00:00,wey por que el ades no tiene sellos de la secretaria de salud ,lessalgr,less alvarez,cdmx,es,wey por que el des no tiene sellos de la secretaria de salud
2023-06-17 15:49:47+00:00,smeruiz tuimss mi tia esta esperando una dialisis y el tiempo es vital pero no hay ambulancia para trasladarla y tampoco se la hacen en la raza hay varias personas que llevan dias esperando el traslado,mesthern,esther hernandez,"mexico, df",es,smeruiz tuimss mi tia esta esperando una dialisis y el tiempo es vital pero no hay ambulancia para trasladarla y tampoco se la hacen en la raza hay varias personas que llevan dias esperando el traslado
2023-06-08 15:56:33+00:00,tuimss buenos dias podria brindarme atencion administrativa respecto a la problematica que tengo con mi medicamento rituximab que no hay gracias,vaalrosen,valita,"mexico, d.f",es,tuimss buenos dias podria brindarme atención administrativa respecto a la problematica que tengo con mi medicamento rituximab que no hay gracias
2023-04-17 16:07:39+00:00,lo que pasa en tabascoun llamado ala profepasecretaria de saludy derechos humanosacerca de la quema de hule en el km10  cerca del deshuesadero de carrosdesde hace 2 meses dia y noche,rubenrojascast3,ruben rojas castella,"centro, tabasco",es,lo que pasa en tabasco llamado ala profepasecretaria de salud derechos humanosacerca de la quema de hule en el cerca del deshuesadero de carrosdesde hace meses dia y noche
2023-06-19 18:20:04+00:00,que estres ser patron ante el imss,juan_alberto26,alberto mariscal,unknow,es,que estres ser patron ante el imss
2023-05-29 17:09:46+00:00,mariodico50 creo que se equivocoy mezclo temas  en la conferencia de la mamadera del vejete dijo que el ya estaba checando tambien su pension del issstemx  y si senor mariodico50  si le doy la razon el vejete no tiene las semanas de cotizacion requeridas httpstcorzzl2w7a6g,itzel_haza, itzel,unknow,es,creo que se equivoco mezclo temas en la conferencia de la mamadera del vejete dijo que el ya estaba checando tambien su pension del issstemx y si senor si le doy la razon el vejete no tiene las semanas de cotización requeridas
2023-04-24 23:19:16+00:00,declaran alerta por brote de dengue en santander la secretaria de salud departamental confirmo que se han identificado 978 casos es decir que hay un incremento del 302 con respecto al ano anterior vocesysonidos httpstcozwmjrpr53i,blusantanderes,blu santanderes,"bucaramanga, colombia",es,declaran alerta por brote de dengue en salander la secretaria de salud departamental confirmo que se han identificado casos es decir que hay un incremento del con respecto al ano anterior vocesysonidos
