Datetime,Content,Username,DisplayName,Location,Lang,Content_en
2023-06-23 02:12:52+00:00,klaudiadiaz9 solteronaaa issstemx se le nota lo  pudiente,pejetroski,pejetroski,"rostov-na-donu, russia",es,solterona issstemx se le nota lo pudiente
2023-02-23 19:05:44+00:00,tambien nos acompanaron la secretaria de salud y ambiente de moreno analia cabana la coordinadora general de asociativismo y micro emprendimiento del imdel miriam robles y autoridades municipales httpstcoodnctmcqsy,marielfmoreno1,mariel fernandez,"moreno, buenos aires",es,tambien nos acompañaron la secretaria de salud y ambiente de moreno analiza cabana la coordinadora general de asociativismo y micro emprendimiento del del miriam robles y autoridades municipales httpstcoodnctmcqsy
2023-04-29 07:57:36+00:00,recuerdo que para poder conseguir una cita con un psicologo en el imss tuve que ser valorada por un doctor general antes le conte mi situacion por la cual necesitaba terapia y me dijo que buscara novio e hiciera ejercicio para distraerme,hobilian,hilian,unknow,es,recuerdo que para poder conseguir una cita con un psicologo en el imss tuve que ser valorada por un doctor general antes le conte mi situación por la cual necesitaba terapia y me dijo que buscara novio e hiciera ejercicio para distraerme
2023-06-11 21:24:30+00:00,"instituto coreografico denise camargo celebro su recital de danza circus en el teatro del imss

danza urbana jazz y ballet con la tematica colorida y divertida del crico que te compartimos en la proxima edicion de httpstcophxok5xavm httpstcotjqmrt6lu8",mochisonline,mochisonline,"los mochis, sinaloa, mexico",es,instituto coreografiado denise amargo celebro su recital de danza circos en el teatro del imss danza urbana jazz y ballet con la temática colorida y divertida del chico que te compartimos en la proxima edición de
2023-05-22 00:24:43+00:00,la sacaron de la secretaria de salud por la puerta de atras la sacaron del ministerio por la puerta de atras y sigue con todo eso,ghitis,david ghitis,estados unidos,es,la sacaron de la secretaria de salud por la puerta de atras la sacaron del ministerio por la puerta de atras y sigue con todo eso
2023-05-16 22:29:47+00:00,zoerobledo tuimss esto es una burla para los medicos reclutados en el draft de marzo de 2023 en churubusco necesitamos una respuesta adecuada como las cifras que da en las mananeras httpstcocztfiuao0c,ropi_dex,medicos opd-imss bienestar,"monterrey, nuevo leon",es,zoerobledo tuimss esto es una burla para los medicos reclutados en el draft de marzo de en churubusco necesitamos una respuesta adecuada como las cifras que da en las maneras
2023-06-21 02:40:09+00:00,"makigzz29 issstemx drpedrozenteno pobre croquetero conmigo t equivocas lo q ganas en medio ano
m lo gasto en 1 noche",francis47990617,francisco rojas,isla bermeja,es,issstemx drpedrozenteno pobre coqueteo conmigo t equivocas lo q ganas en medio ano m lo gasto en noche
2023-05-27 02:32:26+00:00,mariodico50 salvaocasa tuimss issstemx pemex unammx cfemx metrocdmx partidomorenamx ni un solo voto a morena nido de delincuentes,joserom88778105,jose romero,unknow,es,salvaocasa tuimss issstemx pelea unamos crema metrocdmx partidomorenamx ni un solo voto a morena nido de delincuentes
2023-06-02 01:28:10+00:00,comejen2 spqriussemper laromadf oharfuch claudiashein pablovazc issstemx olivalopeza rosaicela telediario ahoramasoficial denisemaerker laucasillas karlaiberia azuetago amarilloalarcon alejandrolelo rascisneros chamalopez el comandante y su esposa agradecen las muestras de afecto,5antamerlina,santa merlina ,mundo mundial,es,spqriussemper laromadf oharfuch claudiashein pablovazc issstemx olivalopeza rosaicela telediario ahoramasoficial denisemaerker laucasillas karlaiberia azuetago amarilloalarcon alejandrolelo rascisneros chamalopez el comandante y su esposa agradecen las muestras de afecto
2023-05-22 17:43:41+00:00,"luisavrdz supongo que con la nueva incorporacion de los servicios estatales de salud al imssbienestar ya podran ser enviados a segundo nivel 
pero el nombre no fue un acierto y creo que el error se viene jalando desde 1977 con la creacion del imss  coplamar",cleranvaulk,a,cdmx / perla del pacifico,es,luisavrdz supongo que con la nueva incorporación de los servicios estatales de salud al imssbienestar ya podran ser enviados a segundo nivel pero el nombre no fue un acierto y creo que el error se viene jalando desde con la creación del imss calamar
2023-05-13 21:46:48+00:00,soymexicano lopezobrador la pension a adultos mayores si la aumento pero les quito la atencion medica por un lado les da una lana y por otro les quito seguro popular e insabi y ahora mando a 15 millones de personas al imss bienestar asi que la pension se les ira en pagar medico privado y faltara dinero,dtanates,bajoprotesta #accesomedicojubiladospemex,"merida, yucatan",es,soymexicano lopezobrador la pension a adultos mayores si la aumento pero les quito la atención medica por un lado les da una lana y por otro les quito seguro popular e insano y ahora mando a millones de personas al imss bienestar asi que la pension se les ira en pagar medico privado y faltara dinero
2023-06-03 02:18:25+00:00,jajajajajajaja el conejo parece jefe de enfermeros del imss,fernanditagu,fergu campeon4 ,los mochis sinaloa,es,jajajajajajaja el conejo parece jefe de enfermeros del imss
2023-01-12 13:06:50+00:00,refuerza secretaria de salud acciones preventivas contra la tuberculosis httpstcow4ulrsxwde via tiempo ahora httpstcoeepuk4jvyq,tiempo_ahora,tiempo_ahora.net,"reynosa, tamaulipas ",es,refuerza secretaria de salud acciones preventivas contra la tuberculosis via tiempo ahora
2023-04-29 01:54:49+00:00,imssmorelos por favor pueden proporcionarme la extension o numero de telefono de la farmacia del imss de plan de ayala,rociocrucesg,rocio  cruces,"cuernavaca, morelos",es,imssmorelos por favor pueden proporcionarme la extension o numero de telefono de la farmacia del imss de plan de avala
2023-01-26 05:39:21+00:00,que el hospital la universidad la secretaria de salud y derechos humanos tomen cartas en el asunto y resuelvan esto en base a derecho derechoshumanos violencia discriminacion secretariadesalud uady quinatarro cdmx,davenavarrete93,david navarrete,unknow,es,que el hospital la universidad la secretaria de salud y derechos humanos tomen cartas en el asunto y resuelvan esto en base a derecho derechoshumanos violencia discriminación secretariadesalud lady quinatarro como
2023-05-03 14:18:55+00:00,lili29152491 inemexico es que lo que me preocupa es eso german martinez lo denuncio cuando ambos estaban en el imss por malos manejos de ,peris_electoral,periscopio electoral,mexico,es,inemexico es que lo que me preocupa es eso german martinez lo denuncio cuando ambos estaban en el imss por malos manejos de
2023-05-27 14:07:16+00:00,como resultado por parte de la secretaria de salud se realiza la clausura temporal total de actividad a 5 establecimientos de comercio y la suspension de 1 establecimiento mas por diferentes irregularidades se traslada a un menor al ctp por proteccion a menores de edad httpstcobdqmpkjy4r,seguridadmed,secretaria de seguridad y convivencia,"medellin, colombia",es,como resultado por parte de la secretaria de salud se realiza la clausura temporal total de actividad a establecimientos de comercio y la suspension de establecimiento mas por diferentes irregularidades se traslada a un menor al cap por protección a menores de edad
2023-03-21 14:31:46+00:00,"httpstcoqu7ydmjztr este proceso se hace a traves de la secretaria de salud y ambiente y consiste en entregar un incentivo economico en dinero a los propietarios poseedores u ocupantes de esos predios 
alcaldiabga",eurosilvera,camilo silvera,bucaramanga,es,este proceso se hace a traves de la secretaria de salud y ambiente y consiste en entregar un incentivo economico en dinero a los propietarios poseedores u ocupantes de esos predios alcaldiabga
2023-06-16 00:07:24+00:00,satelucosrule zoerobledo tuimss ni abra lo que le contesta es solo una contestadora aca es solo para aplaudirle al director en su campana de las quejas nadie hace seguimiento,vivis720390351,vivis,"ixtapaluca, mexico",es,satelucosrule zoerobledo tuimss ni abra lo que le contesta es solo una contestadora aca es solo para aplaudirte al director en su campana de las quejas nadie hace seguimiento
2023-06-22 17:04:43+00:00,"carlos41448878 zoerobledo tuimss tuimsscdmxsur ssaludmx issstemx segobmx men nuevo leon imssnl   hace caso omiso a mi papa lo mandaron a morir a su caaa a mi  tienen mas de tres anos  haciendome  malttrato cada mes q voy x medicamento y   hay reportes de medicos que hacen caso omiso xq estannprotqgidos
ssaludmx  ayuda",blanca_la_china,blanca montalvo,#lamusicaesmimejormedicina ,es,zoerobledo tuimss tuimsscdmxsur ssaludmx issstemx segobmx men nuevo leon imssnl hace caso omiso a mi papa lo mandaron a morir a su casa a mi tienen mas de tres anos haciendome maltrato cada mes q voy x medicamento y hay reportes de medicos que hacen caso omiso x estannprotqgidos ssaludmx ayuda
2023-06-14 13:52:16+00:00,un tema que tiene que resolver zoerobledo directamente con tuimss  ,peperinconi,j. rinconi,mexico lindo / mundo mundial,es,un tema que tiene que resolver zoerobledo directamente con tuimss
2023-05-14 05:09:05+00:00,jefeengananza oops  pero fue en su oficina imss ,drlangosta,dr. langosta r18 (r) ,unknow,es,jefeengananza oops pero fue en su oficina imss
2023-05-30 17:03:27+00:00,zoerobledo tuimss eran las 830 am y el radiologo no iniciaba sus labores y tenia varios pacientes esperando esta generacion muy jovenes por cierto no quieren trabajar ponen muchas trabas en todos los servicios para poder atender a los pacientes no se ponen en el lugar de los pacientes36,robertomezalpe1,roberto meza lopez,unknow,es,zoerobledo tuimss eran las am y el radiólogo no iniciaba sus labores y tenia varios pacientes esperando esta generación muy jovenes por cierto no quieren trabajar ponen muchas trabas en todos los servicios para poder atender a los pacientes no se ponen en el lugar de los
2023-05-23 22:46:06+00:00,"hgerikaa el que creo el imss fue avila camacho 
y la integral del sen es cos",valstragedias,vals de invierno,mexico,es,hgerikaa el que creo el imss fue avisa macho y la integral del sen es cos
2023-06-06 21:44:28+00:00,ryohermoso este si me parece adecuado ha sido duro honesto al salirse del imss antes de ser el fracasatote de hoy dice las verdades y si arma un trabuco de gabinete salimos adelante,miguelg44888408,miguel gonzalez,unknow,es,ryohermoso este si me parece adecuado ha sido duro honesto al salirse del imss antes de ser el fracasaste de hoy dice las verdades y si arma un trabuco de gabinete salimos adelante
2023-06-27 01:42:39+00:00,montserratjaqu1 spoiler la jaqui trabajara en el imss,isobel_eo,iosiv deg^deg,zacatecas,es,spoiler la aqui trabajara en el imss
2023-05-12 01:27:24+00:00,"tualcaldiagam fchiguil claudiashein ucsgcdmx 
ya son dos semanas de quema de pirotecnia diario por la zona cercana al templo mormon y clinica 29 imss en san juan de aragon por que se les permite tronar cohetes todos los dias a todas horas",monyv7m,monica guzman,unknow,es,tualcaldiagam fchiguil claudiashein ucsgcdmx ya son dos semanas de quema de pirotecnia diario por la zona cercana al templo mormón y clinica imss en san juan de dragon por que se les permite tronar cohetes todos los dias a todas horas
2023-05-30 13:45:23+00:00,gabrg la gente que dirige el imss son simios sin pelo,drsleep88,d r. s u e n o,unknow,es,habrá la gente que dirige el imss son simios sin pelo
2023-04-27 11:36:47+00:00,estas errada tu informacion no son dos instituciones   imss bienestar es un programa adherido a la ahora si  institucion llamada imss,lugerre2023,luis madrigal,unknow,es,estas errada tu información no son dos instituciones imss bienestar es un programa adherido a la ahora si institución llamada imss
2023-06-03 00:51:04+00:00,ronymoux mariodico50 tuimss zoerobledo es lo que mas de,epat17,edgar patino glz. comandante chaififi.,"matamoros, tamaulipas",es,ronymoux tuimss zoerobledo es lo que mas de
2023-04-26 20:57:34+00:00,"lamento que al final de cuentas todo esto tiene que ver con decisiones populistas del gobierno federal
advirtio una sobrecarga al imss a traves del nuevo esquema que proponen del imss bienestar httpstcoaaxyokhlv7",contextodgo,contexto de durango,"durango, mexico",es,lamento que al final de cuentas todo esto tiene que ver con decisiones populista del gobierno federal advirtio una sobrecarga al imss a traves del nuevo esquema que proponen del imss bienestar
2023-06-16 18:51:40+00:00,lopezobrador la secretaria de salud reporta muertos por onda de calor amlo dice que hay muertos a quien le creemos es pregunta retorica,joseramonrod,jose ramon rodriguez,unknow,es,lopezobrador la secretaria de salud reporta muertos por onda de calor malo dice que hay muertos a quien le creemos es pregunta retorica
2023-05-03 10:19:35+00:00,partidomorenamx como tu vaya que se nota que odias hablar con la gente y solo repitrs tu perorata y se nota con tus hijos que andan en el extranjero tu te cuidas en los mejores hospitales y a tu hijos lo envias al extranjero entonces el imss y escuelas de gobierno no son de tu nivel,lavandaazulazul,lavanda azul,en universo,es,partidomorenamx como tu vaya que se nota que odias hablar con la gente y solo repites tu perorata y se nota con tus hijos que andan en el extranjero tu te cuidas en los mejores hospitales y a tu hijos lo envias al extranjero entonces el imss y escuelas de gobierno no son de tu nivel
2023-01-25 04:45:06+00:00,xhvxtabasco el evento si se llevara acabo y lo recaudado sera utilizado para apoyar a los pacientes  del hospital del nino en vhsa tabasco lamento lo desinformada  que esta la secretaria de salud,gerardogaudiano,gerardo gaudiano r.,"tabasco, mexico",es,xhvxtabasco el evento si se llevara acabo y lo recaudado sera utilizado para apoyar a los pacientes del hospital del nino en visa tabasco lamento lo desinformada que esta la secretaria de salud
2023-04-30 04:17:30+00:00,"dtmexicano normanfpearl me explicaste



en tu imaginacion imss bienestar es asi  leer no hace dano 

el tercer nivel ya se incluye en el programa con amplisimo menu de especialidades httpstcoq8su8sbsv2",dansc2017,daniel,unknow,es,mexicano normanfpearl me explicaste en tu imaginación imss bienestar es asi leer no hace dano el tercer nivel ya se incluye en el programa con malisimo menu de especialidades
2023-05-14 14:58:52+00:00,asi se promueve la lactancia materna no como el administrativo del imss httpstcorce4esldnw,nohayquimio,sonmx ,"new mexico, usa",es,asi se promueve la lactancia materna no como el administrativo del imss
2023-05-16 19:52:38+00:00,orlandorpn imssbienestar por eso me fui del pais hace muuuuuuucho tiempo aqui en  gano 8 veces mas al mes que un especialista del imss,c666318,tarso666,california,es,orlandorpn imssbienestar por eso me fui del pais hace muuuuuuucho tiempo aqui en gano veces mas al mes que un especialista del imss
2023-05-15 19:40:42+00:00,alunasilva tuimss pueblaonline le pusieron un 4 pobre viejo rabo verde,miguelodeon182,miguelodeon,mexico d.f.,es,alunasilva tuimss pueblaonline le pusieron un pobre viejo rabo verde
2023-06-13 13:30:25+00:00,te amo imss gracias por la prima vacacional ,melissasilva_j,melissa ,unknow,es,te amo imss gracias por la prima vacacional
2023-06-13 19:47:37+00:00,elvillavicencio que bien porque aca en el issste de tapachula no tienen nada,rvguzman_73,valenzuela,unknow,es,elvillavicencio que bien porque aca en el issste de tapachula no tienen nada
2023-05-27 03:46:34+00:00,"ricardorochamx colapso el techo de un hospital del imss 
en cuautlancingopue
no cabe duda ingenieria de la 4t",gilbert80423689,gilberto,unknow,es,ricardorochamx colapso el techo de un hospital del imss en cuautlancingopue no cabe duda ingenieria de la
2023-06-20 16:05:32+00:00,"otra del hospital de alta especialidad bicentenario del issstemx en tultitlan ponen un numero para quejas y jamas contestan 
issstesalud ssaludmx httpstco8egdnkz9c7",ale_hmtz,hm-a,unknow,es,otra del hospital de alta especialidad bicentenario del issstemx en tultitlan ponen un numero para quejas y jamas contestan issstesalud ssaludmx
2023-05-31 01:42:11+00:00,concanaco hectortejadasha tuimss imefoficial worldcompl institutomexic7 trdofiscal gracias presidente por su hospitalidad  y acompanamiento en este evento en concanaco que abona en el cumplimiento de obligaciones en materia de seguridad social gracias tambien a nuestros aliados por su participacion  imefoficial trdofiscal worldcompl colegiocpmexico,normagabrielal5,norma gabriela lopez,mexico,es,concanaco hectortejadasha tuimss imefoficial worldcompl trdofiscal gracias presidente por su hospitalidad y acompañamiento en este evento en concanaco que abona en el cumplimiento de obligaciones en materia de seguridad social gracias tambien a nuestros aliados por su participación imefoficial trdofiscal worldcompl colegiocpmexico
2023-05-25 22:35:05+00:00,"emilioalvarezi carlosloret brozoxmiswebs latinusus y sigues con tus mentiras

ya te pedi que demuestres si no hay mejoria en

salarios
deuda externa
inversion extranjera directa
registros en imss
devaluacion
apoyo a familias
obra publica sin deuda

hablemos claro te reto",amelavox,lavox_ame,"texas, usa",es,emilioalvarezi carlosloret brozoxmiswebs latinusus y sigues con tus mentiras ya te pedi que demuestres si no hay memoria en salarios deuda externa inversion extranjera directa registros en imss devaluación apoyo a familias obra publica sin deuda hablemos claro te reto
2023-05-04 21:31:33+00:00,"solo dos ventanillas de atencion para surtir medicamentos y se ponen a entregarle a empleados del tuimss

tantito madre

si el jefe de farmacia no sirve pues a chspm del puesto y pongan a al6mas eficiente",picadadehuevo,picada de huevo,unknow,es,solo dos ventanillas de atención para surtir medicamentos y se ponen a entregarle a empleados del tuimss tantito madre si el jefe de farmacia no sirve pues a chip del puesto y pongan a eficiente
2023-06-20 21:25:42+00:00,delfinagomeza drpedrozenteno issstemx tambien vas a robar como gobernadora,batraciochingon,lord kermit the frog,cd de mexico ,es,delfinagomeza drpedrozenteno issstemx tambien vas a robar como gobernadora
2023-06-02 11:10:29+00:00,carlosloret latinusus cuantas veces haz ido al imss estupido,luisillo1001,ltorres,unknow,es,carlosloret latinusus cuantas veces haz ido al imss estupido
2023-06-21 15:05:36+00:00,derechohabiente se queja de la atencion de su unidad medica del imss en redes httpstcozbxdo2fuon,colentornos,jose luis roque p.,unknow,es,derechohabiente se queja de la atención de su unidad medica del imss en redes
2023-04-30 08:45:48+00:00,rthur013 muchos tenemos historias de terror el viernes fui a cita al imss con el internista siempre pido de las ultimas citas del dia para asi no faltar al trabajo cuando llego me cancelan la cita porque la internista esta atendiendo una urgencia paso al modulo para re agendar cita,marcorv99,el marv,"salamanca, gto.",es,muchos tenemos historias de terror el viernes fui a cita al imss con el internista siempre pido de las ultimas citas del dia para asi no faltar al trabajo cuando llego me cancelan la cita porque la internista esta atendiendo una urgencia paso al modulo para re agendar cita
2023-06-20 21:48:18+00:00,delfinagomeza drpedrozenteno issstemx ya digame que no tendra gentes de eruviel avila en su gabinete para estar todos tranquilos,impeezza,luis ramirez,unknow,es,delfinagomeza drpedrozenteno issstemx ya digame que no tendra gentes de eruviel avisa en su gabinete para estar todos tranquilos
2023-05-30 20:09:37+00:00,sublevados tuimss martnbecerrajr mira la chingoneria de imss,becerraembi,embi becerra,unknow,es,sublevados tuimss martnbecerrajr mira la chingoneria de imss
2023-04-28 01:40:41+00:00,es todo un orgullo pertenecer a la familia de tuimss y participar en procesos de donacion de organos y tejidos que salvan vidas y mejoran la calidad de muchas otras infinitas gracias a los donantes y sus familias por dar vida despues de la vida  httpstcoropj1zrwfk,jaime_tey,tey jaime,unknow,es,es todo un orgullo pertenecer a la familia de tuimss y participar en procesos de donación de organos y tejidos que salvan vidas y mejoran la calidad de muchas otras infinitas gracias a los donantes y sus familias por dar vida despues de la vida
2023-06-12 05:13:53+00:00,soylajefita cartoncalderon hlgatell finalmente dijo que un comite normativo junto con la secretaria de salud seran los encargados de la actualizacion de las normas pues de hecho hay algunas estaban ideadas con algun proposito comercial eso tambien esta generando disputa senalo,terraycieloarom,terra y cielo,tonala jalisco,es,soylajefita cartoncalderon hlgatell finalmente dijo que un comite normativa junto con la secretaria de salud seran los encargados de la actualización de las normas pues de hecho hay algunas estaban ideada con algun proposito comercial eso tambien esta generando disputa senado
2023-06-16 04:41:04+00:00,"joselapiz85 smaciasr lopezobrador hlgatell tuimss miserables
miserables lopezobrador y hlgatell esos si son miserables y mezquinos",zoraidarui,zory bermudez #antiamlo,coacalco edo. de mexico,es,saciar lopezobrador hlgatell tuimss miserables miserables lopezobrador y hlgatell esos si son miserables y mezquinos
2023-05-21 14:40:48+00:00,2 el imss y el issste no solo no concilian en lo general sino que su estrategia parece ser dificultar lo mas posible el acceso de derechos los servicios medicos son cada vez mas deficientes y obtener pensiones se ha convertido en un calvario la ciudadania solo tiene,laboralxxi,justicia laboral xxi,mexico,es,el imss y el issste no solo no conciliar en lo general sino que su estrategia parece ser dificultar lo mas posible el acceso de derechos los servicios medicos son cada vez mas deficientes y obtener pensiones se ha convertido en un calvario la ciudadania solo tiene
2023-04-29 01:39:31+00:00,"ciudadania
lopes ha destruido por completo el sistema de salud antes habia seguro popular para la gente de escasos recursos y no faltaban tanto la atencion ni medicamentos en el imss o el issste

chairos
si pero amlo creo el insabi y todo sera mejor que en dinamarca

",c_gloine,c. gloine,unknow,es,ciudadania lores ha destruido por completo el sistema de salud antes habia seguro popular para la gente de escasos recursos y no faltaban tanto la atención ni medicamentos en el imss o el issste chicos si pero malo creo el insano y todo sera mejor que en dinamarca
2023-06-20 17:11:50+00:00,"siempre capacitandonos para ser mejores
imss
sntss
y despues ver jesusenunife102  httpstcoogrlpkcefh",alejand17613636,alejandro,unknow,es,siempre capacitandonos para ser mejores imss antes y despues ver httpstcoogrlpkcefh
2023-05-11 15:08:45+00:00,durante la semana del dengue la secretaria de salud en articulacion con el equipo de enfermedades transmitidas por vectores etv del dpto han realizado visitas e inspecciones en las instituciones educativas con el objetivo de desactivar y eliminar los criaderos de mosquitos httpstcop6mfhgglfp,cjulio2802,carlos julio g,unknow,es,durante la semana del dengue la secretaria de salud en articulación con el equipo de enfermedades transmitidas por vectores tv del dpto han realizado visitas e inspecciones en las instituciones educativas con el objetivo de desactivar y eliminar los criaderos de mosquitos
2023-04-28 19:32:03+00:00,jenarovillamil lopezobrador tuimss a ver en que momento lo explica no tiene argumentos ni para confesar su fracaso es inepto mentiroso solo recurre a hechos del pasado y lo peor es que todavia hay imbeciles que le creen su promesa de un sistema de salud como dinamarca es la peor estupidez incumplible,brainmaster58,eduardo sanchez,unknow,es,jenarovillamil lopezobrador tuimss a ver en que momento lo explica no tiene argumentos ni para confesar su fracaso es inepto mentiroso solo recurre a hechos del pasado y lo peor es que todavia hay imbeciles que le creen su promesa de un sistema de salud como dinamarca es la peor estupidez incumpliste
2023-05-23 17:26:30+00:00,el brigadista leonel gandara diaz 44 vecino de la calle elias chaparrocolonia alvaro obregon de el salto pueblo nuevo durango el miercoles de la semana pasada cayo a un barranco al apagar incendio en las orillas de el salto  fallecio en el imss la manana de hoy httpstcomoleegk5ih,pilaraguilarm,pilar aguilar,"durango, dgo.",es,el brigadista leones ganara diaz vecino de la calle elias chaparrocolonia avaro oregon de el salto pueblo nuevo durando el miercoles de la semana pasada cayo a un barranco al apagar incendio en las orillas de el salto fallecio en el imss la manana de hoy
2023-03-16 02:26:53+00:00,llama la secretaria de salud a detectar senales de intentos suicidas httpstco0xu0s8bxqx gobiernosonora alfonsodurazo ssaludsonora imsssonora issstesongob httpstco1q04t84nj4,soldecaborca,el sol de caborca,"caborca, sonora",es,llama la secretaria de salud a detectar senales de intentos suicidas gobiernosonora alfonsodurazo ssaludsonora imsssonora issstesongob
2023-06-07 19:35:03+00:00,maxepower niklaus2009 tuimss versh solo para hacer la referencia o paracetamol y alta,otorrhinorincus,the legend of ornitorhincus: tears of the platypus,unknow,es,maxepower tuimss verse solo para hacer la referencia o paracetamol y alta
2023-05-18 18:30:23+00:00,"la secretaria de salud martina perez rendon dijo que se respetaran los amparos en queretaro contra la ley antitabaco ya que 8 restaurantes en queretaro ganaron amparos para que permitan a sus comensales fumar al interior de los establecimientos
httpstcomokguco9sl",plazadearmasqro,plaza de armas,queretaro,es,la secretaria de salud martina jerez yendo dijo que se respetaran los amparo en queretaro contra la ley antitabaco ya que restaurantes en queretaro ganaron amparo para que permitan a sus comensales fumar al interior de los establecimientos
2023-06-15 17:08:27+00:00,pajaropolitico zoerobledo es un buen candidato ya demostro que es servil y obediente cumplio su cometido destruyo y quebro al imss dejo 14 millones de recetas sin surtir desbarato el sistema de compra y distribucion de medicinas es igual al dano de hizo delfina en la sep,chavarriamayda1,mayda chavarria,unknow,es,pajaropolitico zoerobledo es un buen candidato ya demostro que es servil y obediente cumplio su cometido destruyo y quebro al imss dejo millones de recetas sin surtir desbarató el sistema de compra y distribución de medicinas es igual al dano de hizo defina en la sep
2023-06-07 22:32:00+00:00,felicitaciones a mi amiga la dra desiree sagarnaga durante titular del imss baja california quien ayer rindio su tercer informe de labores ante el h congreso consultivo httpstcokrh1qwu0pe,patysosac,paty sosa,unknow,es,felicitaciones a mi amiga la dra desiree sagarnaga durante titular del imss baja california quien ayer rindio su tercer informe de labores ante el h congreso consultiva
