Datetime,Content,Username,DisplayName,Location,Lang,Content_en
2023-05-30 23:43:39+00:00,nacional  como parte de los festejos por la  conmemoracion del 80 aniversario del instituto mexicano del seguro social imss se realizo la ceremonia de la cancelacion de la emision del primer dia de la estampilla postal a nivel nacional httpstcojapigefeoq,quadratiny,quadratin yucatan,unknow,es,nacional como parte de los festejos por la conmemoración del aniversario del instituto mexicano del seguro social imss se realizo la ceremonia de la cancelación de la emision del primer dia de la estampilla postal a nivel nacional httpstcojapigefeoq
2023-06-08 14:49:56+00:00,misssunshine4 estoy segura que la mayoria de los mexicanos tenemos una historia parecida 30 anos me atendi en el imss citas largas mala atencion falta de medicamentos etc hasta ahora se dan cuenta de estos los medios  que casualidad,expedientex15,las cosas se toman de quien vienen,mexico  ,es,estoy segura que la mayoria de los mexicanos tenemos una historia parecida anos me atendió en el imss citas largas mala atención falta de medicamentos etc hasta ahora se dan cuenta de estos los medios que casualidad
2023-06-18 23:57:40+00:00,"arelimonter espero pronto te resuelvan acude a la cnsf a pedir ayuda desafortunadamente metlife siempre se ha dedicado a robar si vieras los casos que hay de robo en seguros del
issste a deudos de maestros nunca pagan pese a que es una prestacion roban a manos llenas",george_8x,jorge,mexico,es,arelimonter espero pronto te resuelvan acude a la casa a pedir ayuda desafortunadamente mellie siempre se ha dedicado a robar si vieras los casos que hay de robo en seguros del issste a deudos de maestros nunca pagan pese a que es una prestación roban a manos llenas
2023-06-16 13:58:53+00:00,elgranverijon chevalblanc85 ricardobsalinas tuimss zoerobledo entonces eres un hablador no tienes ni la mas minima idea del sistema de salud de dinamarca por eso los  chairos te acaban no solo se trata de hablar  por hablar saludos,rejo63, beto,unknow,es,elgranverijon ricardobsalinas tuimss zoerobledo entonces eres un hablador no tienes ni la mas minima idea del sistema de salud de dinamarca por eso los chicos te acaban no solo se trata de hablar por hablar saludos
2023-06-14 20:20:55+00:00,conrado tiene q se del nombre mas imss de lo familiar 14 q escuche alguna vez,ambiendumb,crilled gheese,unknow,es,contado tiene q se del nombre mas imss de lo familiar q escuche alguna vez
2023-06-21 05:05:38+00:00,funeslion delfinagomeza drpedrozenteno issstemx enterados entran a ver que negocio la maestra porque de la estafa maestra nada de nada al contrario hasta protegen a sus gentes por alla con ya sabes quien,marolas2023,mar olas,unknow,es,funeslion delfinagomeza drpedrozenteno issstemx enterados entran a ver que negocio la maestra porque de la estafa maestra nada de nada al contrario hasta protegen a sus gentes por alla con ya sabes quien
2023-03-26 11:14:52+00:00,municba jaja cara duras me debe mes de diciembre de pago de becaria y por reclamar en redes mi baja y de companeras sin motivo por no ser militante o amiguita con derechos o trans nos usaron asi me amenaza agustina caminos de secretaria de salud protegida de lewylle httpstcozb0p7p03vl,isabelp43050818,isabel,"cordoba, argentina",es,unica jaja cara duras me debe mes de diciembre de pago de becaria y por reclamar en redes mi baja y de compañeras sin motivo por no ser militante o amiguita con derechos o trans nos usaron asi me amenaza angustia caminos de secretaria de salud protegida de lewylle
2023-05-11 21:26:15+00:00,juliobeta en el imss ,oly45623087,oly,"guadalajara, jalisco",es,julieta en el imss
2023-06-08 22:55:48+00:00,"elizabe97472369 gus73em jajaja
queria hacer negocios con los medicamentos  del  imss y el presidente no se lo permitio 

httpstcorvltrebgxl",cochisimoelvi,versus,"azcapotzalco, distrito federal",es,jajaja queria hacer negocios con los medicamentos del imss y el presidente no se lo permitio httpstcorvltrebgxl
2023-06-23 19:37:07+00:00,"ya ven que si cumplio por lo menos en tuimss guaymas ya estan como francia conviviendo con ratas y si lo vemos objetivamente francia esta mas cerca de dinamarca que mexico en conclusion ya casi llegamos a ese nivel tan prometido

seamos agradecidos",furvel75,fabian urias,"hermosillo, sonora",es,ya ven que si cumplio por lo menos en tuimss guardas ya estan como francia conviviendo con ratas y si lo vemos objetivamente francia esta mas cerca de dinamarca que mexico en conclusion ya casi llegamos a ese nivel tan prometido seamos agradecidos
2023-06-03 06:31:41+00:00,freddyoliviery alejandradmv asomate a una clinica del imss y luego opinas,maescobedo,angeles escobedo,unknow,es,freddyoliviery alejandradmv asómate a una clinica del imss y luego opinas
2023-03-02 15:39:17+00:00,la secretaria de salud de chia hablo sobre el trabajo con las oim httpstcorikgwyzulg via youtube,ligachia,liga de televidentes de chia,unknow,es,la secretaria de salud de chia hablo sobre el trabajo con las oir httpstcorikgwyzulg via youtube
2023-06-15 08:24:07+00:00,memocamacho mariodico50 zoerobledo tuimss sfpmx pero tu lo pagaras mas tarde que temprano,juanjos32038194,juan jose morales vazquez,unknow,es,memocamacho zoerobledo tuimss sfpmx pero tu lo pagaras mas tarde que temprano
2023-06-19 19:25:02+00:00,nt que inservibles son los de issste,claudiainis,clauu,"culiacan, sinaloa",es,nt que inservibles son los de issste
2023-05-19 14:20:36+00:00,reportan persona atropellada sobre la av cuauhtemoc frente al imss httpstco0gsfrgrx63,emergenciasver,emergencia,veracruz de ignacio de la llav,es,reportan persona atropellada sobre la av cuauhtemoc frente al imss
2023-02-06 23:12:39+00:00,panorama de la salud en el depcauca enmedios conectate este martes 7 de febrero a las entrevistas con secretaria de salud dianamar1241 saludcauca quien socializara las principales acciones en materia de salud para el departamento del cauca gobcauca larrahondoelias httpstcoiebypjgzhv,sincensurapop,sincensuranoticiascauca,cauca-colombia,es,panorama de la salud en el depcauca enmedio conectarte este martes de febrero a las entrevistas con secretaria de salud saludcauca quien socializar las principales acciones en materia de salud para el departamento del causa gobcauca larrahondoelias httpstcoiebypjgzhv
2023-05-03 21:43:24+00:00,agustinaragonl2 berges compa agustin asi estan algunos hospitales del imss la cfe pemex etc desgraciadamente la corrupcion logro llegar hasta los puestos de direccion dejando tran de si todo un entramado de complicidades que llegan hasta las cupulas sindicales  tarea dificil amigo,esetanilo,chulavisteno de tlajomulco,mexico,es,borges compa austin asi estan algunos hospitales del imss la fe pelea etc desgraciadamente la corrupción logro llegar hasta los puestos de dirección dejando tran de si todo un entramado de complicidad que llegan hasta las cúpulas sindicales tarea dificil amigo
2023-06-01 14:27:24+00:00,"1jun inicia plan de atencion comunitaria en santa rita mcpio paz castillo evaluacion y vacunacion con jefa de eje vallesdeltuy plan conjunto con secretaria de salud alcpazcastillo y gabinetesocial mirandagob elysilva78 guillenmarelia
31may integracionenladiversidad httpstcok6zxbsciho",mppsmiranda,mppsmiranda,"los teques, miranda- venezuela",es,inicia plan de atención comunitaria en santa rita medio paz castillo evaluación y vacunación con jefa de eje vallesdeltuy plan conjunto con secretaria de salud alcpazcastillo y gabinetesocial mirandagob guillenmarelia integracionenladiversidad
2023-03-28 19:08:25+00:00,"hola hente  acabo de hablar con secretaria de salud de mardel y oh sorpresa me mandan foto de un desfibrilador  que no estaba  
adivinen si lo pusieron anoche 
esta noche paso seguro ya no esta 
sontodo iwale 
besos me rajo a odontologo",condeymanchu,conde pilu,el marquesado mdq chadelalora,es,hola gente acabo de hablar con secretaria de salud de marcel y oh sorpresa me mandan foto de un desfibrilador que no estaba adivinen si lo pusieron anoche esta noche paso seguro ya no esta sentido vale besos me rajo a odontólogo
2023-04-27 04:48:01+00:00,"inventan el insabi y ahora lo entierran

a ver si ahora no se amuelan al imss 
en 2020 el gobierno cambio el modelo de salud y prometio uno como el de dinamarca
desaparecieron el seguro popular que atendia a millones de mexicanos sin imss 
httpstcooijyivzbsb httpstcof32uuuelax",juanluisduarte7,juan luis duarte,"hermosillo, sonora",es,inventan el insano y ahora lo entierran a ver si ahora no se muelan al imss en el gobierno cambio el modelo de salud y prometio uno como el de dinamarca desaparecieron el seguro popular que atendió a millones de mexicanos sin imss httpstcooijyivzbsb
2023-05-14 22:01:52+00:00,salgac2 claudiashein ya dijo el titular de tuimss que solo sera en el diseno en la practica seguiremos siendo tercermundistas otro engano mas para la gente que creyo en la fallida transformacion,iortizv1,iov," veracruz-boca, cdmx, canada",es,claudiashein ya dijo el titular de tuimss que solo sera en el diseno en la practica seguiremos siendo tercermundistas otro engano mas para la gente que creyo en la fallida transformación
2023-06-14 14:21:40+00:00,"tuimss 

la companera ha reportado la urgencia  de este caso desde hace varios meses 

esperemos una respuesta satisfactoria para que a su pareja se le hagan los procedimientos medicos pertinentes a la brevedad",maquilator,maquilator ! todos juntos.noronerrimo!,unknow,es,tuimss la companera ha reportado la urgencia de este caso desde hace varios meses esperemos una respuesta satisfactoria para que a su pareja se le hagan los procedimientos medicos pertinentes a la brevedad
2023-06-07 12:10:48+00:00,alainwho tuimss no obstante tampoco negare la falta de tacto de mucho personal ante varias enfermedades como el vih o neurodiversidadades,pixeldepressed,p i x e l * d e p r e s s e d,unknow,es,alainwho tuimss no obstante tampoco negar la falta de tacto de mucho personal ante varias enfermedades como el vih o neurodiversidadades
2023-05-25 19:28:53+00:00,rzerostern itdeterror como le hacen estan con 2 patrones ante el imss 1 si ante el imss y el otro no o como ,arleckkgaming,arleckk,unknow,es,rzerostern itdeterror como le hacen estan con patrones ante el imss si ante el imss y el otro no o como
2023-05-12 15:14:48+00:00,zoerobledo  senor director de tuimss  deseo denunciar ante usted la conducta poco etica y profesional del coordinador de la umaa de tgz dr sarain monjaraz rodriguez mat 99284251,artus10_0,arturo lopez,"chiapas, mexico",es,zoerobledo senor director de tuimss deseo denunciar ante usted la conducta poco etica y profesional del coordinador de la uma de tez dr strain montaraz rodrigues mat
2023-05-02 12:57:39+00:00,jesusrcuevas lopezobrador y de que sirve si el servicio del imss es un asco,joelgal21537880,joel gallegos,unknow,es,jesusrcuevas lopezobrador y de que sirve si el servicio del imss es un asco
2023-05-03 23:21:55+00:00,explorando el icsoe imss y el sisub infonavit para patrones con repse paso a paso httpstcoab0skc4zx1 obras construcion imssdigital arquitecto imss infonavit 3mayo diadelasantacruz httpstcopmlg0e6mwd,aficasesoria,asesores en #imss #obras y #siroc en mexico,mexico df,es,explorando el irse imss y el sigue infonavit para patrones con reese paso a paso obras construcción imssdigital arquitecto imss infonavit diadelasantacruz
2023-05-14 14:34:27+00:00,tuimss yo pense que en dinamarca los dejaban realizar esas actividades frente a la camara,pabloserdio,pablo,mexico,es,tuimss yo pense que en dinamarca los dejaban realizar esas actividades frente a la camara
2023-01-28 00:53:30+00:00,danielpenarando aja a mi me dio un acv y pues la atencion fue regular bastante regular y eso que yo siempre he estado en el contribuido pero trabaje hace anos con la secretaria de salud de antioquia imaginese q vi a una senora quien murio de cancer pq cada quimioterapia era cada 250 dias cont,oscardo,oscar ortiz,"bogota, d.c., colombia",es,danielpenarando aja a mi me dio un acá y pues la atención fue regular bastante regular y eso que yo siempre he estado en el contribuido pero trabaje hace anos con la secretaria de salud de antioquia imaginese q vi a una senora quien murio de cancer pq cada quimioterapia era cada dias cont
2023-05-11 21:10:52+00:00,"josehumbertonar alesidenew yosoyalexitocg lopezobrador ok entonces si vas al imss y te atienden igual o peor que antes porque ya no reclamas los anteriores lo provocaron si ya mejoro tu vida es un poquito mejor ya mejor seguridad educacion etc no

porque dejaste de exigir",osnoca,major tom,unknow,es,josehumbertonar alesidenew yosoyalexitocg lopezobrador ok entonces si vas al imss y te atienden igual o peor que antes porque ya no reclamas los anteriores lo provocaron si ya mejoro tu vida es un poquito mejor ya mejor seguridad educación etc no porque dejaste de exigir
2023-04-27 13:55:58+00:00,patyarmendariz tuimss pendeja,rtoursg,ese sujeto ,"tijuana, baja california. a veces soy el del avatar. no te confundas, tuiteo en nombre de la humanidad.",es,patyarmendariz tuimss pendeja
2023-05-04 20:34:35+00:00,hernangomezb issstemx hace 3 meses mi medico del imss 2 sor juana me detecto un tumor me dio cita a 4 meses para hacer los estudios pues el laboratorio esta saturado si lo que tengo es maligno esto ya avanzo y ya vali es facil hablar cuando tu vida no esta en vilo por un pesimo servicio de salud,dioseolo11,dios eolo,"azcapotzalco, distrito federal",es,hernangomezb issstemx hace meses mi medico del imss sor juana me detecto un tumor me dio cita a meses para hacer los estudios pues el laboratorio esta saturado si lo que tengo es maligno esto ya avanzo y ya vale es facil hablar cuando tu vida no esta en vilo por un pesimo servicio de salud
2023-06-17 01:11:52+00:00,zoerobledo tuimss luisaalcalde normagabrielal5 jajaj y a mi me dejaron el visto por que les conteste feo sus malos modos de buscarme y no darme solucion a mi problema,chamuko_rastoso,rafael,cdmx,es,zoerobledo tuimss luisaalcalde jaja y a mi me dejaron el visto por que les conteste feo sus malos modos de buscarme y no darme solución a mi problema
2023-06-03 19:39:06+00:00,hlfrisbie gs71101 che loco jajaja silenciare a todos los que me digan verdades del anciano decrepito porque aynnnn me dan amsieda mientras el imss valiendo pito bien chingon,c_hr_istos,christian raul,mexico,es,hlfrisbie che loco jajaja silenciar a todos los que me digan verdades del anciano decrépito porque tannnnn me dan ansiedad mientras el imss valiendo pito bien chingo
2023-06-19 19:17:44+00:00,mariafdacabal falso he estado preguntando en la secretaria de salud el cuento es otro ellos dicen que es maquinaria de la opocision de este gobierno y que no se acabaran las eps,maleherndez,mauricio,unknow,es,mariafdacabal falso he estado preguntando en la secretaria de salud el cuento es otro ellos dicen que es maquinaria de la opocision de este gobierno y que no se acabaran las es
2023-03-02 03:16:51+00:00,instalacion de la comision de atencion del sistema estatal para preveniratender sancionar y erradicar la violencia contra las mujeres encabezada por la secretaria de salud zoraydabarrera la dir gral del cjmhoficial margarita cabrera roman tomo protesta como integrante httpstco2brpcg8n5z,cjmhoficial,cjmh,"pachuca de soto, hidalgo",es,instalación de la comision de atención del sistema estatal para preveniratender sancionar y erradicar la violencia contra las mujeres encabezada por la secretaria de salud zoraydabarrera la dir gral del cjmhoficial margarita carrera roman tomo protesta como integrante
2023-04-29 15:36:55+00:00,recorre imss fehca de pago a pensionados checa para cuando la opinion de tamaulipas  httpstcoj5gpivphyk httpstcod2nkrhteml,arano2015,jorge arano,unknow,es,recorre imss fecha de pago a pensionados checa para cuando la opinion de tamaulipas
2023-05-27 04:27:34+00:00,rdelconsumidor una vez yo probe un refresco de sabor vainilla y que asco me dio probarlo de tanto saborizante que le echan no se si esos refrescos esten permitidos por la secretaria de salud porque asi a uno le podrian terminar por provocarle diabetes,ortizossis,ossis salomon ortiz fernandez,unknow,es,rdelconsumidor una vez yo probe un refresco de sabor vainilla y que asco me dio probarlo de tanto saborizantes que le echan no se si esos refrescos esten permitidos por la secretaria de salud porque asi a uno le podrian terminar por provocarle diabetes
2023-06-08 22:07:47+00:00,cfempleado tuimss hijoles joven tenga mucha paciencia,cgu1zar,carlos mario guizar,"quretaro, mexico",es,empleado tuimss hijos joven tenga mucha paciencia
2023-06-15 12:08:35+00:00,pajaropolitico zoerobledo sin ningun exito en el imss fracaso total colapsado y ahora para gobernador en chiapas sin duda amlo dejo el antecedente que cualquier ignorante puede ser gobernador x ejem dona delfina pobre mexico,fernandocorne19,fernando cornejo,unknow,es,pajaropolitico zoerobledo sin ningun exito en el imss fracaso total colapsado y ahora para gobernador en chispas sin duda malo dejo el antecedente que cualquier ignorante puede ser gobernador x ejem dona defina pobre mexico
2023-06-15 13:43:04+00:00,"en cochoapa inauguraron tres clinicas en 2015 nunca hubo medicos desde entonces estan abandonadas 

en el imss de cochoapa atienden tres personas entre doctores y enfermeras de lunes a viernes de 8 a 16 horas no hay ambulancias para trasladar a enfermos en emergencias httpstcowujjn7iaow",samadamcas,samuel adam, mexico,es,en cochoapa inauguraron tres clinicas en nunca hubo medicos desde entonces estan abandonadas en el imss de cochoapa atienden tres personas entre doctores y enfermeras de lunes a viernes de a horas no hay ambulancias para trasladar a enfermos en emergencias
2023-05-14 17:43:10+00:00,"alienempresario una vez me dio dengue a los dos o tres meses de entrar nunca me dieorn de alta en el imss
fui y pues nada me respetaron los dias comatosos pero antes de poder regresar me hablaron para decirme que ya no volviera ajajaa supuestamente ya no tenian  pa pagarme",ohh__,alex rosales,"guadalajara, jal",es,alienempresario una vez me dio dengue a los dos o tres meses de entrar nunca me dieron de alta en el imss fui y pues nada me respetaron los dias comatosos pero antes de poder regresar me hablaron para decirme que ya no volviera jaja supuestamente ya no tenian pa pagarme
2023-06-23 04:48:01+00:00,zoerobledo tuimss tuimsscdmxsur y porque no lo hacen en todos los estados de la republica  por que solo en cdmx,ikarpri,ik,unknow,es,zoerobledo tuimss tuimsscdmxsur y porque no lo hacen en todos los estados de la republica por que solo en como
2023-06-24 16:17:04+00:00,tuimss solo no se quejen cuando pongan mi demanda penal contra el juridico de morelia por discriminacion que es lo que estan haciendo conmigo por mi trastorno mental ahi se van a venir hasta corriendo zoerobledo scjn,teresaechevar16,teresa echevarria,unknow,es,tuimss solo no se quejen cuando pongan mi demanda penal contra el jurídico de morena por discriminación que es lo que estan haciendo conmigo por mi trastorno mental ahi se van a venir hasta corriendo zoerobledo scan
2023-06-22 07:07:15+00:00,tener el corazon roto deberia ser motivo de incapacidad laboral tuimss,teresaqh,teresa quiroz,"saltillo, coahuila",es,tener el corazon roto deberia ser motivo de incapacidad laboral tuimss
2023-06-16 02:09:48+00:00,"mara lezama presenta proyecto ejecutivo del hospital general de felipe carrillo puerto

la gobernadora del estado maralezama se reunio esta manana con zoerobledo  director general del imss a quien presento el proyecto ejecutivo del hospital general de fcp y dar seguimiento puntual al hospital general de chetumal",mmestizaje,medios primer mestizaje,unknow,es,mara llama presenta proyecto ejecutivo del hospital general de felipe carrillos puerto la gobernadora del estado maralezama se reunio esta manana con zoerobledo director general del imss a quien presento el proyecto ejecutivo del hospital general de cp y dar seguimiento puntual al hospital general de chetumal
2023-04-04 22:51:19+00:00,"situacion actual del coronavirus covid19 en morelos

la secretaria de salud informa que a la fecha en morelos se han estudiado 396 mil 976 personas de las cuales se han confirmado 101 mil 207 con coronavirus covid19 151 estan activas y se han registrado 5 mil 396 defunciones httpstco4pndklo3dh",rubencolector,ruben colector neri,unknow,es,situación actual del coronavirus en modelos la secretaria de salud informa que a la fecha en modelos se han estudiado mil personas de las cuales se han confirmado mil con coronavirus estan activas y se han registrado mil defunciones
2023-04-26 21:49:58+00:00,latinusus de por si el imss esta rebasado en mucho yaque caso tiene pagar el imss si ya es gratuito de acuerdo a lo que aprobaron los diputadetes,laulopezgarcia,laura y lopez garcia,unknow,es,latinusus de por si el imss esta rebasado en mucho saque caso tiene pagar el imss si ya es gratuito de acuerdo a lo que aprobaron los diputadetes
2023-05-14 01:43:10+00:00,elcarde18816637 rosaliliatorrs zoerobledo tuimss hessigloxxi jaaaa jaaaa,santinisantini7,santini santini,unknow,es,rosaliliatorrs zoerobledo tuimss hessigloxxi jaula jaula
