Datetime,Content,Username,DisplayName,Location,Lang,Content_en
2023-05-11 01:42:07+00:00,"lopezobrador el imss mayoria de sus servicios estan subrogados no hay medicos especialistas las ambulancias son  rentadas esto sucede en tabasco
hay una empresa que da el servicio de hemodialisis y es el mismo que da servicios de laboratorio
limpie de corruptos al imss",cerinohoka,hoka hernandez cerino,unknow,es,lopezobrador el imss mayoria de sus servicios estan subrayados no hay medicos especialistas las ambulancias son sentadas esto sucede en tabasco hay una empresa que da el servicio de hemodiálisis y es el mismo que da servicios de laboratorio limpie de corruptos al imss
2023-06-15 14:40:53+00:00,ricardobsalinas tuimss entonces no hagas caravana con sombrero ajeno pinch3 hambreador,leonelmessi192,juan francisco,unknow,es,ricardobsalinas tuimss entonces no hagas caravana con sombrero ajeno hambreador
2023-05-14 01:46:25+00:00,karladsd no mames apoco estas son las que nos cuidan de seguro son de el imss,esteban93319388,esteban,unknow,es,karladsd no mames poco estas son las que nos cuidan de seguro son de el imss
2023-06-17 04:56:28+00:00,"zoerobledo cmmerino tuimss tabascoimss y puebla abandonada 
marioriestra 
soyblancaalcala",mariagu26822676,maria guadalupe lopez y espinosa,unknow,es,zoerobledo camerino tuimss tabascoimss y puebla abandonada marioriestra soyblancaalcala
2023-06-17 02:04:38+00:00,igual puedes registrar al imss personal aunque no sea de tiempo completo,0scartg,oscar t,unknow,es,igual puedes registrar al imss personal aunque no sea de tiempo completo
2023-06-22 19:01:59+00:00,sntsamx con manzanitasel rfc de la persona moral ssa ha cambiado  por el rfc imss bienestar es decir sntsa es sindicato de los trabajadores de la extinta ssa nada que ver con imss bienestar y simesa hasta  ahora  es el unico que tiene el aval juridico del tfca para operar en imss bien,danielc42213987,daniel cortinas,unknow,es,sntsamx con manzanitasel rec de la persona moral esa ha cambiado por el rec imss bienestar es decir entra es sindicato de los trabajadores de la extinta esa nada que ver con imss bienestar y siamesa hasta ahora es el unico que tiene el aval jurídico del toca para operar en imss bien
2023-03-09 21:00:00+00:00,"la oms reconoce la desmotivacion la falta de interes o el cansancio como algunos sintomas del sindrome del trabajador quemado

carmen marrero secretaria de salud laboral ccoo canarias httpstcovmu3fz10lr",rtvces,rtvc,"canarias, espana",es,la oms reconoce la desmotivacion la falta de interes o el cansancio como algunos sintomas del sindrome del trabajador quemado carmen carrera secretaria de salud laboral coco canarios
2023-05-01 19:16:45+00:00,"juanburgos ironiconi un solo funcionario de la 4tse ha consultado en el tuimss  los 5 anos de gobierno
solo son vende humos",luis22373580,luis flako,unknow,es,juanburgos ironico un solo funcionario de la ha consultado en el tuimss los anos de gobierno solo son vende humos
2023-03-09 20:44:41+00:00,yessilarrahondo la secretaria de salud ya esta enterada del caso aunque me pidieron la historia clinica no me han enviado la direccion de correo a la cual debo enviarla es decir que ellos no conocen la historia clinica del bebe,kathe1494,adriana aponte,"bogota, colombia",es,yessilarrahondo la secretaria de salud ya esta enterada del caso aunque me pidieron la historia clinica no me han enviado la dirección de correo a la cual debo enviarla es decir que ellos no conocen la historia clinica del bebe
2023-05-13 21:57:02+00:00,gobiernomx tuimss no se ha recuperado el desempleo  solo vayan a los registros del imss vs anos anteriores httpstcoukpmeblavu,joeldevega,!?que hay de nuevo mi joe?!,mexico,es,gobierno tuimss no se ha recuperado el desempleo solo vayan a los registros del imss vs anos anteriores httpstcoukpmeblavu
2023-06-17 20:54:43+00:00,"alzagabeltran tuimss pero q tal los gerrerenses  le dieron el 
triunfo a morena  ahora q se jodan 
x q el votar x morena  significa q sera 
olvidado el ciudadano  y padecera  ",nuevaluna23,nueva luna,unknow,es,alzagabeltran tuimss pero q tal los gerrerenses le dieron el triunfo a morena ahora q se jodan x q el votar x morena significa q sera olvidado el ciudadano y padecer
2023-03-31 23:20:00+00:00,"compartimos estas recomendaciones frente al consumo de pescado en semanasanta para evitar enfermedades transmitidas por alimentos  eta 

junto a la secretariadesalud invitamos a la ciudadania a adquirir este producto en sitios seguros y regulados por entidades sanitarias httpstcofsnqpbbdxd",alcaldiapasto,alcaldia de pasto,pasto - narino - colombia,es,compartimos estas recomendaciones frente al consumo de pescado en semanasanta para evitar enfermedades transmitidas por alimentos eta junto a la secretariadesalud invitamos a la ciudadania a adquirir este producto en sitios seguros y regulados por entidades sanitarias httpstcofsnqpbbdxd
2023-05-01 17:29:55+00:00,sectorsalud senores secretaria de salud buenas tardes donde puedo colocar una queja a compensarinfo x no entregar a tiempo unos insumos para una persona en condicion de discapacidad el 30 de marzo se radica la orden y a la fecha no han dado respuesta minsaludcol bogota claudialopez,ferrojax,feguro,de todo el mundo,es,sectorsalud senores secretaria de salud buenas tardes donde puedo colocar una queja a compensarinfo x no entregar a tiempo unos insumos para una persona en condición de discapacidad el de marzo se radica la orden y a la fecha no han dado respuesta minsaludcol bocota claudialopez
2023-04-28 15:27:10+00:00,tuimss gracias,arcees,gloria medina,unknow,es,tuimss gracias
2023-06-27 17:25:33+00:00,tuimss yofuialbalon no tienen madre  menos verguenza,o_d_e_r_f_l_a,alfredo ,las vegas/aguascalientes,es,tuimss yofuialbalon no tienen madre menos verguenza
2023-06-06 16:16:22+00:00,"solicito operativo para retiro de franeleros en calzada del hueso numero 380 colonia girasoles afuera del imss operan impunemente solicitando 30 pesos de cuota obligatoria por adelantado
sspcdmx ucsgcdmx oharfuch claudiashein ssccdmx sspcdmx",rpichardo10,raul pichardo,unknow,es,solicito operativo para retiro de franeleros en calzada del hueso numero colonia girasoles afuera del imss operan impunemente solicitando pesos de cuota obligatoria por adelantado sspcdmx ucsgcdmx oharfuch claudiashein ssccdmx sspcdmx
2023-06-02 22:15:08+00:00,irenazaid meta2024 zoerobledo tuimss asi es el servicio como en dinamarca solo lo ven ellos verdad zoerobledo en la clinica 94 de tuimss dicen que no hacen ellos densitometria osea  que si te urge la pagues de tu dinero el servicio siempre ha sido deficiente pero desde el 2018 esta peor que nunca y empeorara,bettyrora,betty rodriguez,"tlalpan, distrito federal",es,irenazaid zoerobledo tuimss asi es el servicio como en dinamarca solo lo ven ellos verdad zoerobledo en la clinica de tuimss dicen que no hacen ellos densitometria osea que si te urge la pagues de tu dinero el servicio siempre ha sido deficiente pero desde el esta peor que nunca y empeorara
2023-06-26 15:47:26+00:00,kendomurft nooooooo kendo fuiste al imss xd ,rovycav26,r o v y,mexico,es,kendomurft nooooooo kendo fuiste al imss xd
2023-05-22 21:30:04+00:00,dependenciax estan matando a mi papa en el imss  de merida yucatan mexico     lirica de especialidades  t1 jose ignicion garcua tellez no lo atienden casi 2 meses   el directos empujo y cayo mi mama  de 70 anos  sacandola  de la oficina  necesita mi papa  la operacion entro por,ramon04v,ramon sanchez,unknow,es,dependencia estan matando a mi papa en el imss de herida acatan mexico lírica de especialidades jose ignición garcía teller no lo atienden casi meses el directos empujo y cayo mi mama de anos sacándola de la oficina necesita mi papa la operación entro por
2023-04-29 15:47:33+00:00,adri1967 en que clinica del imss se daria este alumbramiento el mas grande hasta hoy en la historia,d4g0hdz,dag0 hdz,"monterrey, nuevo leon",es,en que clinica del imss se daria este alumbramiento el mas grande hasta hoy en la historia
2023-06-27 03:50:59+00:00,atencion  este 29 de junio la administracion municipal llevara a cabo la capacitacion en accidente ofidico leismaniosis y chagas a traves de la secretaria de salud y de la secretaria de fomento y desarrollo sostenible evento dirigido a los avistadores de aves httpstcouqavumnsv8,alcaldiaacacias,alcaldia de acacias,"acacias, meta",es,atención este de junio la administración municipal llevara a cabo la capacitación en accidente oficio leismaniosis y hagas a traves de la secretaria de salud y de la secretaria de fomento y desarrollo sostenible evento dirigido a los apostadores de aves
2023-05-09 09:40:49+00:00,"ultima hora
elobservadorhn noticias honduras  renuncia la directora del hospital el torax nora maradiaga
segun a trascendido seria por presiones de las autoridades de la secretaria de salud httpstco9w5sicmlku",observadorhn_el,el observadorhn noticias,honduras ,es,ultima hora elobservadorhn noticias honduras renuncia la directora del hospital el torax nora maradiaga segun a trascendido seria por presiones de las autoridades de la secretaria de salud
2023-05-26 23:11:22+00:00,me preguntotoda esa gente que se ha manifestado durante el sexenio por las politicas estupidas de amlo votaran por elhoy toca a enfermeras del imsspara el peje y sus congresistas valen lo mismo una tecnica que una maestra en enfermeriapago igualcobrenselas a esos hdspm en 24,ciriloamores,cirilo amores,unknow,es,me preguntotoda esa gente que se ha manifestado durante el selenio por las politicas estupidas de malo votaran por estoy toca a enfermeras del imsspara el deje y sus congresistas valen lo mismo una tecnica que una maestra en enfermeriapago igualcobrenselas a esos hosp en
2023-05-17 14:26:40+00:00,not el imss poniendo corridos en la zona de donacion de sangre,ikarensc,karen,unknow,es,not el imss poniendo corridos en la zona de donación de sangre
2023-06-15 01:53:06+00:00,ricardobsalinas tuimss respuesta tan mas absurda pues no se estan dirigiendo a usted como gobierno sino es un grito de desesperacion si tienes la posibilidad hagalo y sino quedese callado,oswaldo24897176,oswaldo perez,unknow,es,ricardobsalinas tuimss respuesta tan mas absurda pues no se estan dirigiendo a usted como gobierno sino es un grito de desesperación si tienes la posibilidad hagalo y sino quedese callado
2023-05-07 02:03:33+00:00,menausen el presidente andres manuel lopez obrador y su homologo en guatemala alejandro giammattei acordaron que 25 mil guatemaltecos coticen en el instituto mexicano del seguro social imss el cual ya inicio la afiliacion de los primeros,alexvera2217,alex,mexico,es,menausen el presidente andres manuel lopez obrador y su homólogo en guatemala alejandro giammattei acordaron que mil guatemalteco conocen en el instituto mexicano del seguro social imss el cual ya inicio la afiliación de los primeros
2023-06-23 14:27:27+00:00,"fisgonmonero parece que molgascordero tiene un consejo para el legislativo hagan bien las cosas podran 
los resultados en el aifa en 2bocas segalmex imss linea 12 tren maya dejan mucho que desear

httpstcofpmmhnhrcd",juan_jmonroy,el monras,"ottawa, ontario",es,fisgonmonero parece que molgascordero tiene un consejo para el legislativo hagan bien las cosas podran los resultados en el alfa en segalmex imss linea tren maya dejan mucho que desear httpstcofpmmhnhrcd
2023-05-30 13:57:10+00:00,profedet cuando una empresa cambia de razon social debe de informarme yo me entero del cambio por medio del imss al revisar mi status me entero que ya cambioel nombre de quien me aseguraba y de esa forma me entero debe de avisarme o no gracias,goalgo22,alberto becerra,unknow,es,proceder cuando una empresa cambia de razon social debe de informarme yo me entero del cambio por medio del imss al revisar mi status me entero que ya cambio nombre de quien me aseguraba y de esa forma me entero debe de avisarme o no gracias
2023-04-06 04:14:18+00:00,"recomienda sst protegerse de las altas temperaturas en esta temporada vacacional de semana santa
httpstcoj2vgdld2xi
ciudad victoria tamaulipas  la secretaria de salud recomienda a la poblacion que en este periodo vacacional evite la exposicion prolongada a las altas tem httpstco3x1qiv7dme",cuartopoder_det,cuartopoder_det,mexico,es,recomienda set protegerse de las altas temperaturas en esta temporada vacacional de semana santa ciudad victoria tamaulipas la secretaria de salud recomienda a la población que en este periodo vacacional evite la exposición prolongada a las altas tem
2023-06-07 15:02:16+00:00,"revela reportera que en veracruz el imss se niega a realizar abortos

creo que abortar es cuestion de conciencia pero si yo fuera medico seria tambien cuestion de conciencia y me negaria a hacerlo
creo que no se debe forzar a nadie a hacer algo que va contra su conciencia",nitto2020,johnny macana,unknow,es,revela reportera que en veracruz el imss se niega a realizar abortos creo que abortar es cuestion de conciencia pero si yo fuera medico seria tambien cuestion de conciencia y me negaría a hacerlo creo que no se debe forzar a nadie a hacer algo que va contra su conciencia
2023-05-31 00:26:39+00:00,"afiliate con la mas fuerte

si empezaste a trabajar y tu empleador te dio de alta en el imss o eres trabajadoraindependiente o trabajadorindependiente registrate en afore xxi banorte

hazlo en httpstcofvacp3btup

ahorro xxibanorte inversion retiro pension httpstcolhbfnrimyh",xxibanorte,afore xxi-banorte,mexico,es,afiliado con la mas fuerte si empezaste a trabajar y tu empleador te dio de alta en el imss o eres trabajadoraindependiente o trabajadorindependiente registrarte en adore xxi norte hazlo en ahorro xxibanorte inversion retiro pension httpstcolhbfnrimyh
2023-03-28 18:35:24+00:00,"programa de prevencion de la secretaria de salud de la matanza sin mosquito no hay dengue 
lamatanza
dengue
prevencion
saludpublicaok
 httpstcoacaqawyxam",nacionalmatanza,el nacional de matanza,argentina,es,programa de prevención de la secretaria de salud de la matanza sin mosquito no hay dengue matanza dengue prevención saludpublicaok httpstcoacaqawyxam
2023-05-28 06:19:09+00:00,wndyg jajajajajaja hasta pareces del imss jajajajajajaja,toro_contreras,eugenio contreras,"linares, nuevo leon",es,andy jajajajajaja hasta pareces del imss jajajajajajaja
2023-05-13 02:25:13+00:00,origenesromero polocdmx tuimss no es cierto goei si ha habido carencias y tiene que fortalecerse pero hablando del pasado no se revuelven los problemasintentalo en tu trabajo a ver que te dicen me avisas por favor,thebodaux,thebodaux,"20.677021,-103.33372",es,origenesromero polocdmx tuimss no es cierto goes si ha habido carencias y tiene que fortalecerse pero hablando del pasado no se revuelven los problemasintentalo en tu trabajo a ver que te dicen me avisas por favor
2023-06-16 15:03:21+00:00,oswaldoriosm lopezobrador tuimss ola de calor tambien en dinamarca,oswaldoc10,oswaldo c.,monterrey,es,oswaldoriosm lopezobrador tuimss ola de calor tambien en dinamarca
2023-05-20 21:05:37+00:00,elnarrador esa familia no conoce el imss o el issste ,aleks6487,monterrey fc.,"mexico, usa",es,narrador esa familia no conoce el imss o el issste
2023-06-03 04:22:44+00:00,"mi keeeeevs kevin garcia con imparable se trae la del imss

8
rojos 58 indios

somosindios vaporjuarez",indioscjoficial,indios de ciudad juarez,"ciudad juarez, chihuahua",es,mi keeeeevs kevin gracia con imparable se trae la del imss rojos indios somosindios vaporjuarez
2023-02-20 01:39:51+00:00,delfinagomeza a los pobres trabajadores de texcoco de un dia para otro sus sueldos traian moche y de un dia para otro tambien habia faltante de  en la secretaria de salud vieja ratota,inmortal187,josep,unknow,es,delfinagomeza a los pobres trabajadores de texcoco de un dia para otro sus sueldos traian noche y de un dia para otro tambien habia faltante de en la secretaria de salud vieja ratita
2023-06-18 01:01:04+00:00,"pregonerodejust joluisgarcia rayelizalder samuelgarcias tesla nuevoleon si hay muchisimas cosas que samuel tiene que mejorar  pero este tema del clima en los hospitales del tuimss no le corresponde a el
estariamos mejor con lopaaah no perdon",cbm97,cb97,unknow,es,pregonerodejust joluisgarcia rayelizalder samuelgarcias tesla nuevoleon si hay muchisimas cosas que samuel tiene que mejorar pero este tema del clima en los hospitales del tuimss no le corresponde a el estariamos mejor con lopaaah no perdon
2023-06-26 12:49:45+00:00,mariodico50 tuimss zoerobledo desde luego con los mas de mil hospitales que construyo tu amigo borolasaqui quieres enganar httpstcof6mpib9wz4,gonzalezuligonz,u. g. gonzalez,"mexico,  ",es,tuimss zoerobledo desde luego con los mas de mil hospitales que construyo tu amigo borolasaqui quieres enganar
2023-06-22 14:00:14+00:00,"fui al tuimss y pedi cita en psicologia dije que me sentia muy mal y me dieron cita en noviembre 
no manchen mejor me drogo pasen la lineadelavida httpstco1rraal5ihg",jorgeaespiritu,jorge alonsoespiritu,"puebla, mexico",es,fui al tuimss y pedi cita en psicologia dije que me sentia muy mal y me dieron cita en noviembre no manchen mejor me drogo pasen la lineadelavida
2023-05-13 23:16:46+00:00,gobiernomx tuimss le pregunto al inegi analizo y luego vemosj,j2k12roberto,losdeapie,leon,es,gobierno tuimss le pregunto al niega analizo y luego vemos
2023-06-12 03:56:18+00:00,"zoerobledo tuimss fabulosa noticia
pero es importante que el imss en tabasco reactive su programa de trasplante renal que esta parado desde hace 3 anos",augustosotogar2,dr augusto soto,unknow,es,zoerobledo tuimss fabulosa noticia pero es importante que el imss en tabasco reactive su programa de trasplante renal que esta parado desde hace anos
2023-05-29 15:03:22+00:00,"el municipio de moreno a traves de la secretaria de salud y ambiente inauguro el primer jardin de plantas nativas ubicado en la plaza libertad de la localidad de francisco alvarez 

nota completa httpstcochn8z5radg httpstcokqqgbbsxdv",morenoprimero_,moreno primero,unknow,es,el municipio de moreno a traves de la secretaria de salud y ambiente inauguro el primer jardin de plantas nativas ubicado en la plaza libertad de la localidad de francisco alvarez nota completa httpstcokqqgbbsxdv
2023-06-06 19:46:43+00:00,darpanbodhi zuritacarpio darpanbodhi rey verdad que deberia volver la esclavitud quien chingados se cree el proletariado ni imss deberian tener y trabajar 12 horas o mas atraves de un empleador externos y sin tener derechos,anuarortiz18,anuar ortiz,morelos mexico,es,darpanbodhi zuritacarpio darpanbodhi rey verdad que deberia volver la esclavitud quien chingados se cree el proletariado ni imss deberian tener y trabajar horas o mas atraves de un empleador externos y sin tener derechos
2023-05-16 02:14:41+00:00,rubigm mreldiablo8 tuimss oyemeee jajaja por quien me tomas,space_guurl,"**.,  honeycum  ,.**",unknow,es,rubia tuimss oyeme jajaja por quien me tomas
2023-05-29 16:36:53+00:00,mariodico50 issstemx jajaa tiene el sueldo de presos he ridiculo,dancampero,daniela campero,por aqui por alla,es,issstemx jaja tiene el sueldo de presos he ridiculo
2023-04-27 05:10:56+00:00,"el mismo gobierno sabe que el imss ni el issste sirven para nada desde que llego al poder el cartel morenista por eso ahora les dan un seguro de atencion medica privada a su gente del banco del bienestar
httpstcomfooyecmws",thetriangle21,thetriangle,mexico,es,el mismo gobierno sabe que el imss ni el issste sirven para nada desde que llego al poder el cartel morenita por eso ahora les dan un seguro de atención medica privada a su gente del banco del bienestar httpstcomfooyecmws
2023-04-11 21:11:20+00:00,jckbza no directamente  pero es que yo lo veo ilogico que repita chismes  pero bueno por ahi vi que era la secretaria de salud que no les daban trabajo porque no era valida para ellos  habria que ve desde cuando y porque,tatysmith0,taty,unknow,es,jckbza no directamente pero es que yo lo veo ilógico que repita chismes pero bueno por ahi vi que era la secretaria de salud que no les daban trabajo porque no era valida para ellos habria que ve desde cuando y porque
2023-04-27 04:46:31+00:00,condeworcester gobcdmx cdmxpilares senora jefadegobierno claudiashein cuando haran valer los derechos d los trabajadors por honorarios que este gobierno contrata ejemplo personal de honorarios en programas promotores culturales sedema programa altepetl secretaria de salud medicos enfermeras pilares,eniacjuank,eniac,unknow,es,condeworcester gobcdmx cdmxpilares senora jefadegobierno claudiashein cuando haran valer los derechos d los trabajadores por honorarios que este gobierno contrata ejemplo personal de honorarios en programas promotores culturales edema programa altepetl secretaria de salud medicos enfermeras pilares
2023-04-27 22:40:21+00:00,lizjb02 tuimss quien es autoridad en la subdelegacion de naucalpan porque hay mucha incompetencia en los puestos de atencion a los trabajadores necesito saber con quien dirigirme cualquiera ya sale y se dice jefe para dar informacion erronea como si fueran a pagar la pension de su nomina,mariape50942460,maria perez,unknow,es,tuimss quien es autoridad en la subdelegacion de naucalpan porque hay mucha incompetencia en los puestos de atención a los trabajadores necesito saber con quien dirigirme cualquiera ya sale y se dice jefe para dar información erronea como si fueran a pagar la pension de su nomina
2023-04-11 18:15:21+00:00,los invitamos a unirse hoy a la sesion de redes amexcasep  compartiremos con expertas del theihi y de la secretaria de salud del estado de hidalgo utilizando la ciencia de la mejora para promover el bienestar y la resiliencia,hildamqz,hilda marquez,mexico,es,los invitamos a unirse hoy a la sesion de redes amexcasep compartiremos con expertas del their y de la secretaria de salud del estado de hidalgo utilizando la ciencia de la mejora para promover el bienestar y la resistencia
2023-02-10 07:32:47+00:00,"httpstcoywjebl9ute

la titular de la secretaria de salud sesa del estado de queretaro maria martina perez rendon encabezo la ceremonia de inauguracion de la primera jornada de medicina critica que se realizo en el auditorio del hospital general de san juan del rio con ",jicoteel,periodico el jicote semanal,unknow,es,la titular de la secretaria de salud esa del estado de queretaro maria martina jerez yendo encabezo la ceremonia de inauguración de la primera jornada de medicina critica que se realizo en el auditorio del hospital general de san juan del rio con
