Datetime,Content,Username,DisplayName,Location,Lang,Content_en
2023-05-17 01:16:36+00:00,pentaxcoco que casualidad que es administrador igual que el del imss ,imspaceeman,i'm spaceman,unknow,es,pentaxcoco que casualidad que es administrador igual que el del imss
2023-05-26 00:29:47+00:00,gaborioscs yop ahorita en un armario del imss httpstco6qknmf0zqb,__dianahijuelos,diana.goth,mexico,es,laboriosos yo ahorita en un armario del imss
2023-06-03 16:34:00+00:00,"en cardiologia pero el dr galvan jefe de cardiologia del hgz57 muy amablemente se compeometio a insistir
por cierto a la secretaria del dr galvan deberian ensenarle modales las personas no tienen xq aguantar sus malos tratos

sigo a la espera imss httpstcoodho0o1dcf",_n3gr1t9_,soy _m!m!s  la neurgrit@ ,unknow,es,en cardiología pero el dr salvan jefe de cardiología del muy amablemente se comprometido a insistir por cierto a la secretaria del dr salvan deberian ensenarle modales las personas no tienen x aguantar sus malos tratos sigo a la espera imss
2023-05-01 20:05:33+00:00,tuimss se on delitos del fuero federal y estoy ejerciendo accion penal contra quien resulte responsable y no esta en discusion,micheldra,dra michel davila,"monterrey, nuevo leon",es,tuimss se on delitos del fuero federal y estoy ejerciendo acción penal contra quien resulte responsable y no esta en discusion
2023-06-26 01:35:47+00:00,carlos1034 luiscarpintero deniseramosm lumendoz issstemx drpedrozenteno jajaja otro chairo que se cree el cuento  ojala sus pensiones les alcancen para el doctor particular,gabysan70,gabriela,unknow,es,luiscarpintero deniseramosm lumendoz issstemx drpedrozenteno jajaja otro chair que se cree el cuento ojala sus pensiones les alcancen para el doctor particular
2023-05-26 19:24:44+00:00,"eustorgiodel jorgelara1 alejandradmv instituciones que han perdurado y que nos han dado democracia salud bienestar etc
ejemplo imss issste infonavit fonacot inai ine uif inea fonden cofece inegi consar dif cndh pemex
conade inpi profeco fonatur etc etc de muchas de ellas te beneficias",salcido224,gerardo salcido,unknow,es,eustorgiodel alejandradmv instituciones que han perdurado y que nos han dado democracia salud bienestar etc ejemplo imss issste infonavit fonacot nai vine if idea funden conoce niega contar dif cada pelea conde ini profeso fonatur etc etc de muchas de ellas te beneficias
2023-05-30 16:45:20+00:00,fernandeznorona zoerobledo tuimss andala mugrona tu entra sin a las clinicas sin cubrebocas andale ni todo el dinero del mundo te va a salvar de una enfermedad grave de esas que atienden en los imss pndjo,ilsenhorx,elsenorx,avenida siempre viva 123,es,fernandeznorona zoerobledo tuimss andaba mugrosa tu entra sin a las clinicas sin cubrebocas andale ni todo el dinero del mundo te va a salvar de una enfermedad grave de esas que atienden en los imss pudo
2023-06-02 21:26:35+00:00,darknight61r cierto la ultima vez que fui al issste estaba todo muy bien hasta lo renovaron pero antier que tuve que ir que decepcion desilusion y ,bonniemara,irene mtz.,mexico,es,cierto la ultima vez que fui al issste estaba todo muy bien hasta lo renovaron pero antes que tuve que ir que decepción desilusión y
2023-05-01 17:40:00+00:00,"suuuper ahora si se va a acabar la corrupcion de las farmaceuticas

aaaayn no me atienden en el imss

jajaja siganle",granprofeta,saulo de tarso reloaded ,"tarso, turquia",es,super ahora si se va a acabar la corrupción de las farmacéuticas taaan no me atienden en el imss jajaja siganme
2023-06-15 19:53:56+00:00,en conjunto con la secretaria de salud de cali brindamos a la ciudadania espacios para capacitar a los habitantes de 5 grupos de adultos mayores con el fin de saber como actuar ante situaciones como un desmayo un golpe de calor un ataque epileptico entre otras httpstconsoszumzq4,cruzrojavalle,cruz roja valle,cali - colombia,es,en conjunto con la secretaria de salud de cali brindamos a la ciudadania espacios para capacitar a los habitantes de grupos de adultos mayores con el fin de saber como actuar ante situaciones como un desmayo un golpe de calor un ataque epiléptico entre otras
2023-06-05 03:23:57+00:00,pejequimico donvocero aqui un ambulante que exigio atencion y no paga el imss de nada muerto de hambre,elrealvecnas,zacarias white del fierro,unknow,es,pejequimico donvocero aqui un ambulante que exilio atención y no paga el imss de nada muerto de hambre
2023-03-25 15:38:15+00:00,rubenvelasco16 c4jimenez fiscaliacdmx tiene que ir a la secretaria de salud a reportar y ademas pedir a los duenos la cartilla de vacunacion si no tiene dueno la secretaria de salud se lo lleva para observarlo para descartar rabia,rosycateras,rosita,mexico,es,fiscaliacdmx tiene que ir a la secretaria de salud a reportar y ademas pedir a los buenos la cartilla de vacunación si no tiene dueno la secretaria de salud se lo lleva para observarlo para descartar rabia
2023-06-16 00:04:49+00:00,ruloaps a mi mama por tramites de ese tipo tardaron 1 ano y medio aproximadamente para que pudiera recibir la pension que le dejo mi papa neta mi hermana se avento ese tiro puro hacerla dar vueltas entre lo de su acta de nacimiento y miles de vueltas al issste se pasan,gizzaudeves,gisela audeves s,unknow,es,rulos a mi mama por tramites de ese tipo tardaron ano y medio aproximadamente para que pudiera recibir la pension que le dejo mi papa neta mi hermana se evento ese tiro puro hacerla dar vueltas entre lo de su acta de nacimiento y miles de vueltas al issste se pasan
2023-05-10 21:30:50+00:00,"aqui una cronica de la privatizacion del sector salud en nuestro pais y tambien de los intentos insuficientes por rescatarlo

del insabi al imss  bienestar construir sobre las ruinas de la privatizacion

httpstcolzcx1sfu4a",a_ruiz9,alejandro ruiz,mexico,es,aqui una cronica de la privatización del sector salud en nuestro pais y tambien de los intentos insuficientes por rescatarlo del insano al imss bienestar construir sobre las ruinas de la privatización
2023-05-09 03:10:14+00:00,donteofilito45 issstemx ssogoboax salomonj almavelascoh deberia haber una sancion para estas gentes que saltan de institucion en institucion y solo vienen a dejar problemas los examenes psicometricos se los pasan por el arco del triunfo pongan atencion ssogoboax tuimss issstemx,juanitabanana71,juana barrera lopez,unknow,es,issstemx ssogoboax saloon almavelascoh deberia haber una sanción para estas gentes que saltan de institución en institución y solo vienen a dejar problemas los examenes psicometricos se los pasan por el arco del triunfo pongan atención ssogoboax tuimss issstemx
2023-06-16 09:23:41+00:00,rafael35207627 smaciasr lopezobrador hlgatell tuimss ya no hay vacuna antitetanica y tampoco la que le ponen a las embarazadas para cuando nacen sus bebes las pocas que estan comprando son de muy mala calidad provenientes de la india,aridaymarti,ariday valeriano,unknow,es,saciar lopezobrador hlgatell tuimss ya no hay vacuna antitetánica y tampoco la que le ponen a las embarazadas para cuando nacen sus bebes las pocas que estan comprando son de muy mala calidad provenientes de la india
2023-05-27 12:22:45+00:00,maralezama tuimss ya viejo para que le paguen  lo que quieran osea nada como la 4t osea sigan austeros si un doctor ya se jubilo es por que ya no quiere ver pacientes  dios mio ustedes y sus ideas httpstcozy20eedjy7,fredymeneses,fred,unknow,es,maralezama tuimss ya viejo para que le paguen lo que quieran osea nada como la osea sigan austeros si un doctor ya se jubilo es por que ya no quiere ver pacientes dios mio ustedes y sus ideas
2023-06-14 08:32:11+00:00,"babayita57 tuimss si burlarte de una persona en la situacion de el es lo unico que sale de tu corazon ni hablar date 
nadie esta exento de una enfermedad o de algo que te cambie la vida",supsips,susana s,unknow,es,tuimss si burlarte de una persona en la situación de el es lo unico que sale de tu corazon ni hablar date nadie esta exento de una enfermedad o de algo que te cambie la vida
2023-05-30 22:29:37+00:00,"mariaa11147 fernandeznorona zoerobledo tuimss otra de sus tonterias
",divinopandita,panda_divino ,villa panda ,es,fernandeznorona zoerobledo tuimss otra de sus tonterias
2023-03-17 22:50:35+00:00,andreeuribem independienteco tiene huevo jajaja  cree que por haber sido secretaria de salud de pinturita con eso le basta  jajaja le falta mucho pelo pa la mona ni que no hubieran personas mas capacitadas y con mas experiencia y trayectoria   no podemos caer tan bajo no sea tan ilusa ,anyee736,anyelina palaven,"medellin, colombia",es,andreeuribem independiente tiene huevo jajaja cree que por haber sido secretaria de salud de cinturita con eso le basta jajaja le falta mucho pelo pa la mona ni que no hubieran personas mas capacitadas y con mas experiencia y trayectoria no podemos caer tan bajo no sea tan ilusa
2023-05-24 17:22:25+00:00,mariodico50 tuimss issstemx pemex unammx cfemx metrocdmx partidomorenamx ignora al pto mal hecho    lo hiciste tu con el pago de tus impuestos  en setenta anos con 1  decima parte de lo recaudado se construyeron estas instituciones  y el resto se lo robaron  los priistas que entraban con zapatos rotos y salian camadas de nuevos perros enriquecidos ,oscarpe79038346,oscar perez,unknow,es,tuimss issstemx pelea unamos crema metrocdmx partidomorenamx ignora al to mal hecho lo hiciste tu con el pago de tus impuestos en setenta anos con decima parte de lo recaudado se construyeron estas instituciones y el resto se lo robaron los pistas que entraban con zapatos rotos y salian camadas de nuevos perros enriquecido
2023-06-08 14:18:03+00:00,este viernes 9 de junio pruebas de vih gratuitas desde la 100 p m en la sede de la secretaria de salud de pereira httpstcoz1nslhtcsc,elquerendon5,wilson escobar gaviria,pereira colombia,es,este viernes de junio pruebas de vih gratuitas desde la p m en la sede de la secretaria de salud de perra
2023-05-22 19:33:37+00:00,"  el pasado 18 de mayo se llevo a cabo la reunion de bases de colaboracion en conjunto de la secretaria de salud que encabezo el jefe jurisdiccional y el instituto mexicano del seguro social imss bienestar

davidmsintesis 

httpstconxcbu0rmw8",tlaxsintesis,sintesis tlaxcala,"tlaxcala, mexico",es,el pasado de mayo se llevo a cabo la reunion de bases de colaboración en conjunto de la secretaria de salud que encabezo el jefe jurisdiccional y el instituto mexicano del seguro social imss bienestar davidmsintesis
2023-05-02 21:22:21+00:00,lamolechida adrianm10  parece que trae una bata del imss y tu modelo de armani,nosoyelxokkas,zenitzu,unknow,es,lamolechida parece que trae una bata del imss y tu modelo de arman
2023-05-29 18:31:43+00:00,"elementos de la policia estatal le salvan la vida a un hombre de la tercera edad dandole primeros auxilios y despues lo llevaron  a la clinica 1 del imss 
hechoscolima httpstcoq2vrdquymz",periodicohechos,periodico hechos,"colima, col.",es,elementos de la policia estatal le salvan la vida a un hombre de la tercera edad dandole primeros auxilios y despues lo llevaron a la clinica del imss hechoscolima
2023-05-17 01:17:31+00:00,"caras vemos
reportes de alto potencial suicida ante la secretaria de salud no sabemos",densolorenz0,mindlesscunt,unknow,es,caras vemos reportes de alto potencial suicida ante la secretaria de salud no sabemos
2023-05-27 20:12:55+00:00,maralezama tuimss adelante saludos exito,hectorgamio9,hector gamino,unknow,es,maralezama tuimss adelante saludos exito
2023-05-01 00:02:51+00:00,"aliteyu zoerobledo zoerobledo ha mostrado un gran trabajo al frente de tuimss 

cualquiera que tenga un gran desempeno tiene posibilidades de ser candidato",rperez40511,cdmx 4t remasterizado,la casa blanca,es,aliteyu zoerobledo zoerobledo ha mostrado un gran trabajo al frente de tuimss cualquiera que tenga un gran desempeño tiene posibilidades de ser candidato
2023-05-14 00:55:42+00:00,rosaliliatorrs zoerobledo tuimss hessigloxxi era en el receso,ramonborbon4,dombino,unknow,es,rosaliliatorrs zoerobledo tuimss hessigloxxi era en el receso
2023-06-10 04:39:56+00:00,amlotsky akhusharmuta tuimss mi cunado vive en canada  y le dieron como 2 meses de cita con el oncologo asi es el sistema publico,rpf_gz,riego dreyfuzz,unknow,es,amlotsky akhusharmuta tuimss mi cunado vive en canada y le dieron como meses de cita con el oncólogo asi es el sistema publico
2023-06-14 14:07:38+00:00,a finales del 2022 empece el suplicio de dolores muy puntuales en el hombro derecho al grado de despertar de madrugada por el dolor entrando el ano decidi que era momento de atender mi fibromialgia ya mas formalmente en el imss la verdad tengo el seguro de gastos medicos que,kary_diablesa,diablesa sin filtros,tlaxcala-puebla,es,a finales del empece el suplicio de dolores muy puntuales en el hombro derecho al grado de despertar de madrugada por el dolor entrando el ano decidi que era momento de atender mi fibromialgia ya mas formalmente en el imss la verdad tengo el seguro de gastos medicos que
2023-05-29 23:04:56+00:00,carreto12654891 mebrard milenio cirogomezl tuimss los lesionados medulares necesitamos la terapia nc1 que ya se aplica en madrid espana estamos muriendo lentamente y dolorosamente nuestras condiciones de vida son deplorables que necesitamos para que el gobierno nos voltee a ver ,yaxchap,yaxa,unknow,es,gerard milenio cirogomezl tuimss los lesionados modulares necesitamos la terapia que ya se aplica en madrid espada estamos muriendo lentamente y dolorosamente nuestras condiciones de vida son deplorables que necesitamos para que el gobierno nos voltee a ver
2023-05-23 13:58:08+00:00,drdecorazon1 tuimss pero si nada mas esta diciendole a la persona eres la numero 1 ,alejandro900100,sebastian,mexico ,es,tuimss pero si nada mas esta diciendole a la persona eres la numero
2023-06-25 21:58:45+00:00,"ja
la gente de neza debe estar re contentota  la sheinbaum siendo jefa de gobierno de la cdmx no pudo gestionar para acelerar los trabajos de reconstruccion de la clinica 25 de el imss  ah pero pa su campana como chayotea a youtubers  httpstcon4jkqcfify",fermatag,fermatag,cdmx,es,ja la gente de nena debe estar re contento la sheinbaum siendo jefa de gobierno de la como no pudo gestionar para acelerar los trabajos de reconstrucción de la clinica de el imss ah pero pa su campana como chapoteo a youtube
2023-06-16 01:15:52+00:00,ultimo dia de guarderia  imss guarderia infantil 23 w mahilaaa httpstcowqyjamavt0 httpstcoe8mtzy69u5,mau__mtz,mauro torres.,mexico d.f.,es,ultimo dia de guarderia imss guarderia infantil w mahilaaa
2023-06-04 16:17:37+00:00,tuimss zoerobledo estare al pendiente,gilda_raesca,gil raesca,"mexico, d.f.",es,tuimss zoerobledo estare al pendiente
2023-05-11 01:22:24+00:00,"salud la segunda procuracion multiorganica se realizo el lunes 8 de mayo en el hospital general de la secretaria de salud de irapuato guanajuato
httpstcosphste3vm3",periodicozocalo,periodico zocalo,coahuila de zaragoza,es,salud la segunda procuracion multiorgánico se realizo el lunes de mayo en el hospital general de la secretaria de salud de irapuato guanajuato
2023-06-09 15:51:17+00:00,reporterosmx xochitlgalvez para eso esta el senado que le den un pase directo  al psiquiatra en el imss,zorrodecuervos,daniel,cuervos,es,reporteros xochitlgalvez para eso esta el senado que le den un pase directo al psiquiatra en el imss
2023-05-15 04:42:02+00:00,en en imss han sucedido cosas mucho mas horribles que ver a un empleado cometiendo actos de naturaleza sexual  como dejar a la gente sin medicamento y luego morir igual y a todos les siguen pagando su salario en ese lugar,thx2468,thx2468,justo ahi,es,en en imss han sucedido cosas mucho mas horribles que ver a un empleado cometiendo actos de naturaleza sexual como dejar a la gente sin medicamento y luego morir igual y a todos les siguen pagando su salario en ese lugar
2023-06-09 17:28:05+00:00,panaclo insabi nunca funciono lo tuvieron que colgar de nuestro imss quien es el mas inepto,gabitasep67,gabriela lopez  #libertadyresponsabilidad,mexico,es,palacio insano nunca funciono lo tuvieron que colgar de nuestro imss quien es el mas inepto
2023-04-03 23:21:43+00:00,"es verdad que en el hospital de kennedy subredsurocci no hay lactato de ringer ni solucion salina ni antibioticos para terminar tratamientos y escasean las jeringas

en bogota no hay secretaria de salud desde hace rato y esto cuesta vidas solo silencio de claudialopez",luiscarlosleala,luis carlos leal a,bogota d.c.,es,es verdad que en el hospital de kennedy subredsurocci no hay lactato de ginger ni solución salina ni antibioticos para terminar tratamientos y escasean las jeringas en bocota no hay secretaria de salud desde hace rato y esto cuesta vidas solo silencio de claudialopez
2023-04-27 12:49:09+00:00,patyarmendariz tuimss le apuesto a que no va a suceder mi trabajo contra su diputacion a partir de le entrada en vigor el decreto hasta dicimebre del 2023,brionesramorez,briones alejandro,unknow,es,patyarmendariz tuimss le apuesto a que no va a suceder mi trabajo contra su diputacion a partir de le entrada en vigor el decreto hasta diciembre del
2023-04-28 19:05:23+00:00,"gobiernomx tuimss hasta para eso son p3nd3705
ahora resulta que todos son periodistas",ross15181658,ross,unknow,es,gobierno tuimss hasta para eso son ahora resulta que todos son periodistas
2023-05-18 05:35:41+00:00,mardetragedias en la comparativa tambien salia enfermeria especialista e igual el sueldo es una mentada de madre sean pueblos chicos la friega no lo es y el imss es el seguro de gob mas grande de mx espero que se pueda valorar el trabajo de vdd ,ardanval,arleth,"xicotencatl, tamaulipas",es,mardetragedias en la comparativa tambien salia enfermeria especialista e igual el sueldo es una sentada de madre sean pueblos chicos la friega no lo es y el imss es el seguro de gob mas grande de me espero que se pueda valorar el trabajo de vid
2023-05-14 03:00:42+00:00,daliagot rosaliliatorrs zoerobledo tuimss hessigloxxi ni lo dejaron tomarse un cafecito o fumarse un cigarrito personas insensibles,gmayazurita,gustavo alonso maya,"baja california, mexico",es,daliagot rosaliliatorrs zoerobledo tuimss hessigloxxi ni lo dejaron tomarse un cafecito o fumarse un cigarrito personas insensibles
2023-04-18 18:21:46+00:00,"nuestra direccion llevo a cabo una reunion de trabajo con la dra zorayda robles secretaria de salud la dra rebeca guzman directora del icsa y la mtra lidia garcia anaya presidenta del patronato de la uaeh
lo anterior con la finalidad de determinar estrategias de trabajo httpstco2xqgyygaet",ssocial_uaeh,servicio social uaeh,unknow,es,nuestra dirección llevo a cabo una reunion de trabajo con la dra dorada robles secretaria de salud la dra rebeca gustan directora del isa y la otra lidia gracia anya presidenta del patronato de la eh lo anterior con la finalidad de determinar estrategias de trabajo
2023-06-20 14:26:00+00:00,arelimonter metlifemx metlife mi pregunta suena tonta pero no era mas facil guardar esos 5000 en un banco son casi 2 millones de pesos y se hubieran evitando ese coraje a ese ritmo era mas barato pagar los 10000 anuales del imss,maist28,luis perez rojas,ecatepec de morelos,es,arelimonter metlifemx mellie mi pregunta suena tonta pero no era mas facil guardar esos en un banco son casi millones de pesos y se hubieran evitando ese coraje a ese ritmo era mas barato pagar los anuales del imss
2023-04-29 22:40:05+00:00,cuadrosconsult1 reforma por lo menos te has parado en una clinica del imss bienestar para que estes de ocicon,elchupakabrass,el chupa cabras,unknow,es,reforma por lo menos te has parado en una clinica del imss bienestar para que estes de hocico
2023-05-15 21:18:43+00:00,mreldiablo8 tuimss la cara de menso cuando se da cuenta que lo grabaron jajaja,oscarpumatron,oscar fuentes,unknow,es,tuimss la cara de menso cuando se da cuenta que lo grabaron jajaja
2023-05-20 02:53:29+00:00,tuimss imssbienestar ya tienen medicamentos nuevamente  o gasas  o guantes que pasa con la falta de recursos en la raza y otros hospitales ,crmp200ramon,clostridium botulinum ,mexico,es,tuimss imssbienestar ya tienen medicamentos nuevamente o gasas o guantes que pasa con la falta de recursos en la raza y otros hospitales
2023-06-20 22:36:48+00:00,anamuoz35356397 issstemx son 15 mim y solo ven un padecimiento para ver otro tienes que hacer otra cita y no hay medicamentos sus anaqueles estan casi vacios,mteuroc,marce-teuroc@hotmail,unknow,es,issstemx son mim y solo ven un padecimiento para ver otro tienes que hacer otra cita y no hay medicamentos sus anaqueles estan casi vacios
2023-06-05 03:44:55+00:00,"11 el guapo con la del imss 

imparable de efren navarro entre primera y segunda manda a la registradora a juan perez

 acereros 7
 elaguilabeisbol 5 

con la a hastadondetope  httpstcoiaxkznncj8",acererosoficial,acereros de monclova,"monclova, coahuila, mexico.",es,el guapo con la del imss imparable de eren agarro entre primera y segunda manda a la registradora a juan jerez cerebros elaguilabeisbol con la a hastadondetope
2023-05-13 21:15:19+00:00,gobiernomx tuimss yo sigo sin trabajo tengo maestria a lo mejor estos son otros datos,richblackhat,ricardo alonso ,canada,es,gobierno tuimss yo sigo sin trabajo tengo maestria a lo mejor estos son otros datos
2023-06-15 15:46:17+00:00,ricardobsalinas perezhom tuimss el tuyo ,aurorar52591605,aurora ramirez,unknow,es,ricardobsalinas perezhom tuimss el tuyo
2023-05-31 17:05:42+00:00,drpedrozenteno issstemx dr zenteno pido su ayuda debido a que mi tio tiene bradicardia severa y necesita un marcapasos su nombre es mario marca ruiz y esta en el h reg gral ignacio zaragoza es muy urgente para el y para toda su familia,carloxrz,charly me dicen,tokio 3,es,drpedrozenteno issstemx dr centeno pido su ayuda debido a que mi tio tiene bradicardia severa y necesita un marcapasos su nombre es mario marca ruiz y esta en el h reg gral ignacio zaragoza es muy urgente para el y para toda su familia
2023-05-14 14:49:42+00:00,partidomorenamx a la fecha somos mas de 600 medicos en espera de nuestro inicio de trabajo en opd imss bienestar un trabajo que nos prometieron desde marzo y no han cumplido el dinero tambien va para eso imssbienestar zoerobledo,dr_mssdaydream,maria hernandez,unknow,es,partidomorenamx a la fecha somos mas de medicos en espera de nuestro inicio de trabajo en old imss bienestar un trabajo que nos prometieron desde marzo y no han cumplido el dinero tambien va para eso imssbienestar zoerobledo
2023-06-21 04:59:22+00:00,cdmx esto dijo hoy zoerobledo tuimss imssbienestar sera el modelo de salud mas importante a nivel mundial httpstcokumcjyqxhc,elchiltepin,jose ochoa,"hermosillo, sonora",es,como esto dijo hoy zoerobledo tuimss imssbienestar sera el modelo de salud mas importante a nivel mundial httpstcokumcjyqxhc
2023-06-01 07:08:37+00:00,zoerobledo lopezobrador dravillarreal imssbienestar tuimss tuimsstam igual que antes  solo tiene las ganas,alfredo1920,alfredo carranza(r),"cuernavaca,mor.mexico",es,zoerobledo lopezobrador dravillarreal imssbienestar tuimss tuimsstam igual que antes solo tiene las ganas
2023-04-27 12:26:18+00:00,"alets1969 abrahamvanaya entonces estas de acuerdo en la desaparicion del seguro popular

crees que el imss  tendra la capacidad para atender a los que no cuentan seguro",juanmaldonadoz1,juan maldonado,"michoacan de ocampo, mexico",es,abrahamvanaya entonces estas de acuerdo en la desaparición del seguro popular crees que el imss tendra la capacidad para atender a los que no cuentan seguro
2023-04-27 19:54:22+00:00,ferzogomez abrahamendieta ademas anlo trae aviones llenos de venezolanos al aifa y quiere imponer un comunismo y regala dinero a los pobres para que boten por el y tambien le quito las medicinas a la gente pobre del imss y es malo ,vicrg5,dr. cadillac,unknow,es,ferzogomez abrahamendieta ademas ando trae aviones llenos de venezolanos al alfa y quiere imponer un comunismo y regala dinero a los pobres para que boten por el y tambien le quito las medicinas a la gente pobre del imss y es malo
2023-05-18 15:00:00+00:00,"aseguramiento  cotiza en el imss  obten infonavit atencion medica incapacidades pension whatsapp 5529287029 httpstcodfk6f3cjcd
imss infonavit incapacidades afore atencionmedica pension guarderias httpstcoqrjkdjdunc",nahumsolis18,grupo ius,"ecatepec de morelos, mexico",es,asesoramiento cotiza en el imss obten infonavit atención medica incapacidades pension whatsapp imss infonavit incapacidades adore atencionmedica pension guarderías httpstcoqrjkdjdunc
